record_id,session_id,consumer_id,car,purchase,gender,income,speed,discount,price
310,310,310,European,0,1,24.8,7,0.94,30
310,310,310,Korean,1,1,24.8,8,0.94,10
311,311,311,American,0,1,21.6,10,0.84,90
311,311,311,Japanese,0,1,21.6,8,0.84,90
311,311,311,European,0,1,21.6,7,0.84,30
311,311,311,Korean,1,1,21.6,8,0.84,10
312,312,312,American,0,0,43.3,10,0.9,110
312,312,312,Japanese,1,0,43.3,8,0.9,80
312,312,312,European,0,0,43.3,7,0.9,50
312,312,312,Korean,0,0,43.3,8,0.9,20
313,313,313,American,0,0,44.4,10,0.96,50
313,313,313,Japanese,1,0,44.4,8,0.96,40
313,313,313,European,0,0,44.4,7,0.96,40
314,314,314,American,1,1,45.300003,10,0.99,110
314,314,314,Japanese,0,1,45.300003,8,0.99,50
314,314,314,European,0,1,45.300003,7,0.99,10
315,315,315,American,1,1,48.8,10,0.82,40
315,315,315,Japanese,0,1,48.8,8,0.82,30
315,315,315,European,0,1,48.8,7,0.82,70
315,315,315,Korean,0,1,48.8,8,0.82,10
316,316,316,American,1,1,44.7,10,0.93,100
316,316,316,Japanese,0,1,44.7,8,0.93,70
316,316,316,European,0,1,44.7,7,0.93,20
316,316,316,Korean,0,1,44.7,8,0.93,20
317,317,317,American,1,1,57.5,10,0.84,90
317,317,317,Japanese,0,1,57.5,8,0.84,70
317,317,317,European,0,1,57.5,7,0.84,40
318,318,318,American,0,1,42.0,10,0.96,60
318,318,318,Japanese,1,1,42.0,8,0.96,70
318,318,318,European,0,1,42.0,7,0.96,30
319,319,319,American,0,1,40.5,10,0.89,50
319,319,319,Japanese,1,1,40.5,8,0.89,30
319,319,319,European,0,1,40.5,7,0.89,20
319,319,319,Korean,0,1,40.5,8,0.89,10
320,320,320,American,1,1,44.4,10,0.95,70
320,320,320,Japanese,0,1,44.4,8,0.95,50
320,320,320,European,0,1,44.4,7,0.95,30
321,321,321,American,1,0,50.300003,10,0.85,60
321,321,321,Japanese,0,0,50.300003,8,0.85,40
321,321,321,European,0,0,50.300003,7,0.85,40
322,322,322,American,1,0,41.1,10,0.82,90
322,322,322,Japanese,0,0,41.1,8,0.82,60
322,322,322,European,0,0,41.1,7,0.82,20
322,322,322,Korean,0,0,41.1,8,0.82,20
323,323,323,American,0,0,,10,0.93,120
323,323,323,Japanese,1,1,49.0,8,0.93,100
323,323,323,European,0,1,49.0,7,0.93,30
323,323,323,Korean,0,1,49.0,8,0.93,10
324,324,324,American,0,0,43.0,10,0.81,110
324,324,324,Japanese,1,0,43.0,8,0.81,90
324,324,324,European,0,0,43.0,7,0.81,20
325,325,325,American,0,1,43.8,10,0.88,80
325,325,325,Japanese,1,1,43.8,8,0.88,80
325,325,325,European,0,1,43.8,7,0.88,30
326,326,326,American,1,1,46.6,10,0.96,120
326,326,326,Japanese,0,1,46.6,8,0.96,70
326,326,326,European,0,1,46.6,7,0.96,20
327,327,327,American,0,1,45.7,10,0.84,80
327,327,327,Japanese,1,1,45.7,8,0.84,90
327,327,327,European,0,1,45.7,7,0.84,20
327,327,327,Korean,0,1,45.7,8,0.84,10
328,328,328,American,1,1,69.8,10,0.97,90
328,328,328,Japanese,0,1,69.8,8,0.97,70
328,328,328,European,0,1,69.8,7,0.97,20
328,328,328,Korean,0,1,69.8,8,0.97,10
329,329,329,American,1,0,45.6,10,0.99,80
329,329,329,Japanese,0,0,45.6,8,0.99,60
329,329,329,European,0,0,45.6,7,0.99,50
329,329,329,Korean,0,0,45.6,8,0.99,10
330,330,330,American,0,1,20.9,10,0.98,90
330,330,330,Japanese,1,1,20.9,8,0.98,70
330,330,330,European,0,1,20.9,7,0.98,40
331,331,331,American,0,1,30.6,10,0.94,60
331,331,331,Japanese,1,1,30.6,8,0.94,30
331,331,331,European,0,1,30.6,7,0.94,40
331,331,331,Korean,0,1,30.6,8,0.94,10
332,332,332,American,0,0,40.7,10,0.8,70
332,332,332,Japanese,1,0,40.7,8,0.8,40
332,332,332,European,0,0,40.7,7,0.8,30
332,332,332,Korean,0,0,40.7,8,0.8,10
333,333,333,American,0,1,46.699997,10,0.88,60
333,333,333,Japanese,0,0,,8,0.88,70
333,333,333,European,1,1,46.699997,7,0.88,60
334,334,334,American,1,1,26.1,10,0.9,90
334,334,334,Japanese,0,1,26.1,8,0.9,50
334,334,334,European,0,1,26.1,7,0.9,20
335,335,335,American,0,1,32.7,10,0.94,80
335,335,335,Japanese,1,1,32.7,8,0.94,90
335,335,335,European,0,1,32.7,7,0.94,20
335,335,335,Korean,0,1,32.7,8,0.94,30
336,336,336,American,1,0,49.199997,10,0.84,100
336,336,336,Japanese,0,0,49.199997,8,0.84,80
336,336,336,European,0,0,49.199997,7,0.84,30
337,337,337,American,1,1,24.3,10,0.97,70
337,337,337,Japanese,0,1,24.3,8,0.97,40
337,337,337,European,0,0,,7,0.97,30
337,337,337,Korean,0,1,24.3,8,0.97,10
338,338,338,American,1,0,39.0,10,0.99,100
338,338,338,Japanese,0,0,39.0,8,0.99,80
338,338,338,European,0,0,39.0,7,0.99,10
339,339,339,American,1,1,33.0,10,0.96,60
339,339,339,Japanese,0,1,33.0,8,0.96,50
339,339,339,European,0,1,33.0,7,0.96,40
339,339,339,Korean,0,1,33.0,8,0.96,20
340,340,340,American,0,1,20.3,10,0.95,60
340,340,340,Japanese,0,1,20.3,8,0.95,50
340,340,340,European,1,1,20.3,7,0.95,30
341,341,341,American,1,1,38.0,10,0.83,90
341,341,341,Japanese,0,1,38.0,8,0.83,80
341,341,341,European,0,1,38.0,7,0.83,20
342,342,342,American,1,0,60.4,10,0.86,90
342,342,342,Japanese,0,0,60.4,8,0.86,100
342,342,342,European,0,0,60.4,7,0.86,40
343,343,343,American,0,1,69.0,10,0.89,80
343,343,343,Japanese,1,1,69.0,8,0.89,40
343,343,343,European,0,1,69.0,7,0.89,20
343,343,343,Korean,0,1,69.0,8,0.89,10
344,344,344,American,0,1,27.7,10,0.95,100
344,344,344,Japanese,1,1,27.7,8,0.95,80
344,344,344,European,0,1,27.7,7,0.95,70
345,345,345,American,1,1,41.0,10,0.83,60
345,345,345,Japanese,0,0,,8,0.83,30
345,345,345,European,0,1,41.0,7,0.83,40
345,345,345,Korean,0,1,41.0,8,0.83,10
346,346,346,American,0,1,65.6,10,0.86,90
346,346,346,Japanese,0,1,65.6,8,0.86,90
346,346,346,European,1,1,65.6,7,0.86,70
346,346,346,Korean,0,1,65.6,8,0.86,10
347,347,347,American,0,1,24.8,10,0.84,70
347,347,347,Japanese,0,1,24.8,8,0.84,40
347,347,347,European,1,1,24.8,7,0.84,30
348,348,348,American,0,1,21.6,10,0.97,70
348,348,348,Japanese,1,1,21.6,8,0.97,40
348,348,348,European,0,1,21.6,7,0.97,30
349,349,349,American,1,0,43.3,10,1.0,90
349,349,349,Japanese,0,0,43.3,8,1.0,60
349,349,349,European,0,0,43.3,7,1.0,50
350,350,350,American,1,0,44.4,10,0.92,80
350,350,350,Japanese,0,0,44.4,8,0.92,80
350,350,350,European,0,0,44.4,7,0.92,40
350,350,350,Korean,0,0,44.4,8,0.92,10
351,351,351,American,1,1,45.300003,10,0.92,50
351,351,351,Japanese,0,1,45.300003,8,0.92,50
351,351,351,European,0,1,45.300003,7,0.92,10
352,352,352,American,1,1,48.8,10,1.0,30
352,352,352,Japanese,0,1,48.8,8,1.0,20
352,352,352,European,0,1,48.8,7,1.0,60
353,353,353,American,0,1,44.7,10,0.88,-126
353,353,353,Japanese,1,1,44.7,8,0.88,70
353,353,353,European,0,1,44.7,7,0.88,20
353,353,353,Korean,0,0,,8,0.88,10
354,354,354,American,1,1,57.5,10,0.81,30
354,354,354,Japanese,0,1,57.5,8,0.81,10
354,354,354,European,0,1,57.5,7,0.81,40
355,355,355,American,0,1,42.0,10,0.99,100
355,355,355,Japanese,0,1,42.0,8,0.99,100
355,355,355,European,1,1,42.0,7,0.99,30
356,356,356,American,0,0,,10,0.88,50
356,356,356,Japanese,1,1,40.5,8,0.88,30
356,356,356,European,0,1,40.5,7,0.88,40
357,357,357,American,1,1,44.4,10,0.83,100
357,357,357,Japanese,0,1,44.4,8,0.83,90
357,357,357,European,0,1,44.4,7,0.83,50
357,357,357,Korean,0,1,44.4,8,0.83,10
358,358,358,American,0,0,50.300003,10,0.82,100
358,358,358,Japanese,0,0,50.300003,8,0.82,70
358,358,358,European,1,0,50.300003,7,0.82,50
359,359,359,American,1,0,41.1,10,0.87,90
359,359,359,Japanese,0,0,41.1,8,0.87,60
359,359,359,European,0,0,41.1,7,0.87,20
359,359,359,Korean,0,0,41.1,8,0.87,30
360,360,360,American,1,1,49.0,10,0.9,110
360,360,360,Japanese,0,1,49.0,8,0.9,120
360,360,360,European,0,1,49.0,7,0.9,30
361,361,361,American,1,0,43.0,10,0.84,60
361,361,361,Japanese,0,0,43.0,8,0.84,40
361,361,361,European,0,0,43.0,7,0.84,20
361,361,361,Korean,0,0,43.0,8,0.84,20
362,362,362,American,0,0,,10,0.96,100
362,362,362,Japanese,0,1,43.8,8,0.96,80
362,362,362,European,1,1,43.8,7,0.96,30
363,363,363,American,0,1,46.6,10,0.8,100
363,363,363,Japanese,1,1,46.6,8,0.8,100
363,363,363,European,0,1,46.6,7,0.8,40
364,364,364,American,0,1,45.7,10,0.93,100
364,364,364,Japanese,1,1,45.7,8,0.93,80
364,364,364,European,0,0,,7,0.93,20
365,365,365,American,0,1,69.8,10,0.95,30
365,365,365,Japanese,1,1,69.8,8,0.95,20
365,365,365,European,0,1,69.8,7,0.95,60
366,366,366,American,0,0,45.6,10,0.99,60
366,366,366,Japanese,1,0,45.6,8,0.99,50
366,366,366,European,0,0,45.6,7,0.99,70
366,366,366,Korean,0,0,45.6,8,0.99,10
367,367,367,American,1,1,20.9,10,0.9,110
367,367,367,Japanese,0,1,20.9,8,0.9,90
367,367,367,European,0,1,20.9,7,0.9,40
367,367,367,Korean,0,1,20.9,8,0.9,10
368,368,368,American,1,1,30.6,10,0.98,90
368,368,368,Japanese,0,1,30.6,8,0.98,70
368,368,368,European,0,1,30.6,7,0.98,40
368,368,368,Korean,0,1,30.6,8,0.98,10
369,369,369,American,1,0,40.7,10,0.97,110
369,369,369,Japanese,0,0,40.7,8,0.97,100
369,369,369,European,0,0,40.7,7,0.97,30
370,370,370,American,1,1,46.699997,10,0.89,60
370,370,370,Japanese,0,1,46.699997,8,0.89,60
370,370,370,European,0,1,46.699997,7,0.89,30
370,370,370,Korean,0,1,46.699997,8,0.89,10
371,371,371,American,0,1,26.1,10,0.94,70
371,371,371,Japanese,1,1,26.1,8,0.94,80
371,371,371,European,0,1,26.1,7,0.94,20
371,371,371,Korean,0,1,26.1,8,0.94,10
372,372,372,American,1,1,32.7,10,0.93,80
372,372,372,Japanese,0,1,32.7,8,0.93,40
372,372,372,European,0,1,32.7,7,0.93,20
373,373,373,American,0,0,49.199997,10,0.83,100
373,373,373,Japanese,1,0,49.199997,8,0.83,100
373,373,373,European,0,0,49.199997,7,0.83,40
374,374,374,American,1,1,24.3,10,0.89,60
374,374,374,Japanese,0,1,24.3,8,0.89,40
374,374,374,European,0,1,24.3,7,0.89,30
374,374,374,Korean,0,1,24.3,8,0.89,10
375,375,375,American,1,0,39.0,10,0.89,80
375,375,375,Japanese,0,0,39.0,8,0.89,90
375,375,375,European,0,0,39.0,7,0.89,10
376,376,376,American,1,1,33.0,10,0.81,60
376,376,376,Japanese,0,1,33.0,8,0.81,50
376,376,376,European,0,1,33.0,7,0.81,40
377,377,377,American,0,1,20.3,10,0.88,60
377,377,377,Japanese,1,1,20.3,8,0.88,50
377,377,377,European,0,1,20.3,7,0.88,30
378,378,378,American,0,1,38.0,10,0.96,90
378,378,378,Japanese,1,1,38.0,8,0.96,70
378,378,378,European,0,1,38.0,7,0.96,20
379,379,379,American,0,0,60.4,10,0.89,100
379,379,379,Japanese,1,0,60.4,8,0.89,60
379,379,379,European,0,0,60.4,7,0.89,40
379,379,379,Korean,0,0,60.4,8,0.89,10
380,380,380,American,1,1,69.0,10,0.91,90
380,380,380,Japanese,0,1,69.0,8,0.91,70
380,380,380,European,0,1,69.0,7,0.91,20
380,380,380,Korean,0,1,69.0,8,0.91,10
381,381,381,American,1,1,27.7,10,0.97,120
381,381,381,Japanese,0,1,27.7,8,0.97,90
381,381,381,European,0,1,27.7,7,0.97,20
382,382,382,American,0,1,41.0,10,0.88,50
382,382,382,Japanese,1,1,41.0,8,0.88,40
382,382,382,European,0,1,41.0,7,0.88,60
382,382,382,Korean,0,1,41.0,8,0.88,20
383,383,383,American,0,1,65.6,10,0.87,90
383,383,383,Japanese,1,1,65.6,8,0.87,60
383,383,383,European,0,1,65.6,7,0.87,70
383,383,383,Korean,0,1,65.6,8,0.87,30
384,384,384,American,1,1,24.8,10,0.81,100
384,384,384,Japanese,0,1,24.8,8,0.81,60
384,384,384,European,0,1,24.8,7,0.81,30
385,385,385,American,1,1,21.6,10,0.94,80
385,385,385,Japanese,0,1,21.6,8,0.94,70
385,385,385,European,0,1,21.6,7,0.94,20
385,385,385,Korean,0,1,21.6,8,0.94,10
386,386,386,American,1,0,43.3,10,0.83,100
386,386,386,Japanese,0,0,43.3,8,0.83,70
386,386,386,European,0,0,43.3,7,0.83,50
386,386,386,Korean,0,0,43.3,8,0.83,30
387,387,387,American,0,0,44.4,10,0.91,100
387,387,387,Japanese,1,0,44.4,8,0.91,50
387,387,387,European,0,0,44.4,7,0.91,40
387,387,387,Korean,0,0,44.4,8,0.91,30
388,388,388,American,0,1,45.300003,10,0.87,100
388,388,388,Japanese,0,1,45.300003,8,0.87,60
388,388,388,European,0,1,45.300003,7,0.87,10
388,388,388,Korean,1,1,45.300003,8,0.87,10
389,389,389,American,0,1,48.8,10,0.87,110
389,389,389,Japanese,1,1,48.8,8,0.87,70
389,389,389,European,0,1,48.8,7,0.87,60
389,389,389,Korean,0,1,48.8,8,0.87,10
390,390,390,American,0,1,44.7,10,0.82,100
390,390,390,Japanese,1,1,44.7,8,0.82,90
390,390,390,European,0,1,44.7,7,0.82,20
390,390,390,Korean,0,1,44.7,8,0.82,10
391,391,391,American,1,1,57.5,10,0.95,30
391,391,391,Japanese,0,1,57.5,8,0.95,20
391,391,391,European,0,1,57.5,7,0.95,40
392,392,392,American,0,1,42.0,10,0.89,120
392,392,392,Japanese,1,1,42.0,8,0.89,60
392,392,392,European,0,1,42.0,7,0.89,30
392,392,392,Korean,0,1,42.0,8,0.89,20
393,393,393,American,1,1,40.5,10,0.86,110
393,393,393,Japanese,0,1,40.5,8,0.86,80
393,393,393,European,0,1,40.5,7,0.86,40
393,393,393,Korean,0,1,40.5,8,0.86,10
394,394,394,American,0,1,44.4,10,0.9,90
394,394,394,Japanese,1,1,44.4,8,0.9,40
394,394,394,European,0,1,44.4,7,0.9,70
394,394,394,Korean,0,1,44.4,8,0.9,10
395,395,395,American,1,0,50.300003,10,0.92,110
395,395,395,Japanese,0,0,50.300003,8,0.92,60
395,395,395,European,0,0,50.300003,7,0.92,40
396,396,396,American,1,0,41.1,10,0.85,100
396,396,396,Japanese,0,0,41.1,8,0.85,50
396,396,396,European,0,0,41.1,7,0.85,20
397,397,397,American,1,1,49.0,10,0.85,80
397,397,397,Japanese,0,1,49.0,8,0.85,80
397,397,397,European,0,1,49.0,7,0.85,30
397,397,397,Korean,0,1,49.0,8,0.85,30
398,398,398,American,1,0,43.0,10,0.96,110
398,398,398,Japanese,0,0,43.0,8,0.96,80
398,398,398,European,0,0,43.0,7,0.96,20
399,399,399,American,0,1,43.8,10,0.89,100
399,399,399,Japanese,0,1,43.8,8,0.89,50
399,399,399,European,0,1,43.8,7,0.89,30
399,399,399,Korean,1,1,43.8,8,0.89,50
400,400,400,American,1,1,46.6,10,0.99,100
400,400,400,Japanese,0,1,46.6,8,0.99,80
400,400,400,European,0,1,46.6,7,0.99,20
400,400,400,Korean,0,1,46.6,8,0.99,10
401,401,401,American,0,1,45.7,10,0.89,90
401,401,401,Japanese,1,1,45.7,8,0.89,60
401,401,401,European,0,1,45.7,7,0.89,20
401,401,401,Korean,0,1,45.7,8,0.89,10
402,402,402,American,0,1,69.8,10,0.81,80
402,402,402,Japanese,0,1,69.8,8,0.81,100
402,402,402,European,1,1,69.8,7,0.81,50
402,402,402,Korean,0,1,69.8,8,0.81,20
403,403,403,American,0,0,45.6,10,0.87,50
403,403,403,Japanese,1,0,45.6,8,0.87,60
403,403,403,European,0,0,45.6,7,0.87,60
404,404,404,American,0,1,20.9,10,0.88,40
404,404,404,Japanese,1,1,20.9,8,0.88,30
404,404,404,European,0,1,20.9,7,0.88,40
405,405,405,American,0,1,30.6,10,0.81,90
405,405,405,Japanese,1,1,30.6,8,0.81,60
405,405,405,European,0,1,30.6,7,0.81,40
405,405,405,Korean,0,1,30.6,8,0.81,10
406,406,406,American,1,0,40.7,10,0.97,100
406,406,406,Japanese,0,0,40.7,8,0.97,70
406,406,406,European,0,0,40.7,7,0.97,30
406,406,406,Korean,0,0,40.7,8,0.97,10
407,407,407,American,0,1,46.699997,10,0.88,60
407,407,407,Japanese,1,1,46.699997,8,0.88,60
407,407,407,European,0,1,46.699997,7,0.88,20
408,408,408,American,1,1,26.1,10,0.94,110
408,408,408,Japanese,0,1,26.1,8,0.94,60
408,408,408,European,0,1,26.1,7,0.94,20
408,408,408,Korean,0,1,26.1,8,0.94,10
409,409,409,American,1,1,32.7,10,0.93,80
409,409,409,Japanese,0,1,32.7,8,0.93,40
409,409,409,European,0,1,32.7,7,0.93,20
410,410,410,American,0,0,49.199997,10,0.94,60
410,410,410,Japanese,1,0,49.199997,8,0.94,60
410,410,410,European,0,0,49.199997,7,0.94,40
410,410,410,Korean,0,0,49.199997,8,0.94,10
411,411,411,American,0,0,,10,0.93,70
411,411,411,Japanese,1,1,24.3,8,0.93,40
411,411,411,European,0,1,24.3,7,0.93,30
411,411,411,Korean,0,1,24.3,8,0.93,10
412,412,412,American,1,0,39.0,10,0.85,80
412,412,412,Japanese,0,0,39.0,8,0.85,60
412,412,412,European,0,0,39.0,7,0.85,10
413,413,413,American,1,1,33.0,10,0.89,50
413,413,413,Japanese,0,1,33.0,8,0.89,40
413,413,413,European,0,1,33.0,7,0.89,50
414,414,414,American,0,1,20.3,10,0.88,60
414,414,414,Japanese,1,1,20.3,8,0.88,50
414,414,414,European,0,1,20.3,7,0.88,30
415,415,415,American,1,1,38.0,10,0.99,100
415,415,415,Japanese,0,1,38.0,8,0.99,50
415,415,415,European,0,0,,7,0.99,20
415,415,415,Korean,0,1,38.0,8,0.99,10
416,416,416,American,0,0,60.4,10,0.99,70
416,416,416,Japanese,0,0,60.4,8,0.99,60
416,416,416,European,1,0,60.4,7,0.99,40
416,416,416,Korean,0,0,60.4,8,0.99,20
417,417,417,American,1,1,69.0,10,0.98,100
417,417,417,Japanese,0,1,69.0,8,0.98,120
417,417,417,European,0,1,69.0,7,0.98,20
417,417,417,Korean,0,1,69.0,8,0.98,10
418,418,418,American,1,1,27.7,10,0.92,80
418,418,418,Japanese,0,1,27.7,8,0.92,70
418,418,418,European,0,1,27.7,7,0.92,70
418,418,418,Korean,0,1,27.7,8,0.92,10
419,419,419,American,1,1,41.0,10,0.84,80
419,419,419,Japanese,0,1,41.0,8,0.84,80
419,419,419,European,0,1,41.0,7,0.84,60
419,419,419,Korean,0,1,41.0,8,0.84,10
420,420,420,American,0,1,65.6,10,0.81,90
420,420,420,Japanese,0,1,65.6,8,0.81,60
420,420,420,European,1,1,65.6,7,0.81,30
420,420,420,Korean,0,1,65.6,8,0.81,10
421,421,421,American,1,1,24.8,10,0.93,80
421,421,421,Japanese,0,1,24.8,8,0.93,50
421,421,421,European,0,1,24.8,7,0.93,30
422,422,422,American,1,1,21.6,10,0.94,80
422,422,422,Japanese,0,1,21.6,8,0.94,50
422,422,422,European,0,1,21.6,7,0.94,20
422,422,422,Korean,0,1,21.6,8,0.94,10
423,423,423,American,1,0,43.3,10,0.8,110
423,423,423,Japanese,0,0,43.3,8,0.8,100
423,423,423,European,0,0,43.3,7,0.8,50
423,423,423,Korean,0,0,43.3,8,0.8,40
424,424,424,American,0,0,44.4,10,0.81,60
424,424,424,Japanese,1,0,44.4,8,0.81,40
424,424,424,European,0,0,44.4,7,0.81,30
424,424,424,Korean,0,0,44.4,8,0.81,10
425,425,425,American,1,1,45.300003,10,0.98,120
425,425,425,Japanese,0,1,45.300003,8,0.98,80
425,425,425,European,0,1,45.300003,7,0.98,10
425,425,425,Korean,0,1,45.300003,8,0.98,10
426,426,426,American,0,1,48.8,10,0.96,90
426,426,426,Japanese,0,1,48.8,8,0.96,90
426,426,426,European,1,1,48.8,7,0.96,30
427,427,427,American,1,1,44.7,10,0.86,90
427,427,427,Japanese,0,1,44.7,8,0.86,100
427,427,427,European,0,1,44.7,7,0.86,20
427,427,427,Korean,0,1,44.7,8,0.86,10
428,428,428,American,1,1,57.5,10,0.88,50
428,428,428,Japanese,0,1,57.5,8,0.88,50
428,428,428,European,0,1,57.5,7,0.88,40
428,428,428,Korean,0,1,57.5,8,0.88,10
429,429,429,American,0,1,42.0,10,0.85,50
429,429,429,Japanese,1,1,42.0,8,0.85,40
429,429,429,European,0,1,42.0,7,0.85,30
430,430,430,American,0,1,40.5,10,0.86,100
430,430,430,Japanese,0,1,40.5,8,0.86,70
430,430,430,European,1,1,40.5,7,0.86,40
431,431,431,American,1,1,44.4,10,0.95,80
431,431,431,Japanese,0,1,44.4,8,0.95,70
431,431,431,European,0,1,44.4,7,0.95,50
431,431,431,Korean,0,1,44.4,8,0.95,30
432,432,432,American,1,0,50.300003,10,0.89,80
432,432,432,Japanese,0,0,50.300003,8,0.89,90
432,432,432,European,0,0,50.300003,7,0.89,40
433,433,433,American,0,0,41.1,10,0.8,90
433,433,433,Japanese,1,0,41.1,8,0.8,40
433,433,433,European,0,0,41.1,7,0.8,20
433,433,433,Korean,0,0,41.1,8,0.8,30
434,434,434,American,0,1,49.0,10,0.85,90
434,434,434,Japanese,0,1,49.0,8,0.85,100
434,434,434,European,1,1,49.0,7,0.85,30
434,434,434,Korean,0,1,49.0,8,0.85,20
435,435,435,American,0,0,43.0,10,0.84,100
435,435,435,Japanese,0,0,43.0,8,0.84,70
435,435,435,European,1,0,43.0,7,0.84,20
435,435,435,Korean,0,0,43.0,8,0.84,10
436,436,436,American,0,1,43.8,10,0.95,-126
436,436,436,Japanese,1,1,43.8,8,0.95,70
436,436,436,European,0,1,43.8,7,0.95,30
437,437,437,American,0,1,46.6,10,0.85,80
437,437,437,Japanese,0,1,46.6,8,0.85,60
437,437,437,European,1,1,46.6,7,0.85,30
437,437,437,Korean,0,1,46.6,8,0.85,30
438,438,438,American,0,1,45.7,10,0.84,90
438,438,438,Japanese,1,1,45.7,8,0.84,60
438,438,438,European,0,1,45.7,7,0.84,20
439,439,439,American,1,1,69.8,10,0.91,90
439,439,439,Japanese,0,1,69.8,8,0.91,50
439,439,439,European,0,1,69.8,7,0.91,30
439,439,439,Korean,0,1,69.8,8,0.91,30
440,440,440,American,0,0,45.6,10,0.91,120
440,440,440,Japanese,1,0,45.6,8,0.91,80
440,440,440,European,0,0,45.6,7,0.91,40
441,441,441,American,0,1,20.9,10,0.81,60
441,441,441,Japanese,1,1,20.9,8,0.81,60
441,441,441,European,0,1,20.9,7,0.81,30
441,441,441,Korean,0,1,20.9,8,0.81,20
442,442,442,American,0,1,30.6,10,0.84,50
442,442,442,Japanese,1,1,30.6,8,0.84,50
442,442,442,European,0,1,30.6,7,0.84,40
443,443,443,American,1,0,40.7,10,0.98,50
443,443,443,Japanese,0,0,40.7,8,0.98,40
443,443,443,European,0,0,40.7,7,0.98,30
443,443,443,Korean,0,0,40.7,8,0.98,10
444,444,444,American,1,1,46.699997,10,0.88,100
444,444,444,Japanese,0,1,46.699997,8,0.88,80
444,444,444,European,0,1,46.699997,7,0.88,50
444,444,444,Korean,0,1,46.699997,8,0.88,20
445,445,445,American,0,1,26.1,10,0.96,70
445,445,445,Japanese,0,1,26.1,8,0.96,80
445,445,445,European,0,1,26.1,7,0.96,20
445,445,445,Korean,1,1,26.1,8,0.96,30
446,446,446,American,0,1,32.7,10,0.9,80
446,446,446,Japanese,0,1,32.7,8,0.9,60
446,446,446,European,1,1,32.7,7,0.9,20
447,447,447,American,1,0,49.199997,10,0.92,60
447,447,447,Japanese,0,0,49.199997,8,0.92,40
447,447,447,European,0,0,49.199997,7,0.92,40
447,447,447,Korean,0,0,49.199997,8,0.92,10
448,448,448,American,1,1,24.3,10,0.86,70
448,448,448,Japanese,0,1,24.3,8,0.86,50
448,448,448,European,0,1,24.3,7,0.86,30
449,449,449,American,0,0,39.0,10,0.81,90
449,449,449,Japanese,1,0,39.0,8,0.81,70
449,449,449,European,0,0,39.0,7,0.81,10
449,449,449,Korean,0,0,39.0,8,0.81,10
450,450,450,American,1,1,33.0,10,0.8,70
450,450,450,Japanese,0,1,33.0,8,0.8,80
450,450,450,European,0,1,33.0,7,0.8,30
450,450,450,Korean,0,1,33.0,8,0.8,20
451,451,451,American,1,1,20.3,10,0.81,60
451,451,451,Japanese,0,1,20.3,8,0.81,50
451,451,451,European,0,1,20.3,7,0.81,30
452,452,452,American,0,1,38.0,10,0.9,90
452,452,452,Japanese,1,1,38.0,8,0.9,70
452,452,452,European,0,1,38.0,7,0.9,20
452,452,452,Korean,0,1,38.0,8,0.9,10
453,453,453,American,0,0,60.4,10,0.96,70
453,453,453,Japanese,1,0,60.4,8,0.96,60
453,453,453,European,0,0,60.4,7,0.96,30
454,454,454,American,0,1,69.0,10,1.0,90
454,454,454,Japanese,1,1,69.0,8,1.0,70
454,454,454,European,0,1,69.0,7,1.0,20
455,455,455,American,1,1,27.7,10,0.84,110
455,455,455,Japanese,0,1,27.7,8,0.84,100
455,455,455,European,0,1,27.7,7,0.84,50
456,456,456,American,1,1,41.0,10,0.98,80
456,456,456,Japanese,0,1,41.0,8,0.98,70
456,456,456,European,0,1,41.0,7,0.98,50
457,457,457,American,0,1,65.6,10,0.93,100
457,457,457,Japanese,1,1,65.6,8,0.93,70
457,457,457,European,0,1,65.6,7,0.93,60
457,457,457,Korean,0,1,65.6,8,0.93,10
458,458,458,American,1,1,24.8,10,0.97,60
458,458,458,Japanese,0,1,24.8,8,0.97,50
458,458,458,European,0,1,24.8,7,0.97,30
459,459,459,American,0,1,21.6,10,0.96,100
459,459,459,Japanese,0,1,21.6,8,0.96,110
459,459,459,European,1,1,21.6,7,0.96,30
459,459,459,Korean,0,1,21.6,8,0.96,10
460,460,460,American,1,0,43.3,10,0.86,50
460,460,460,Japanese,0,0,43.3,8,0.86,40
460,460,460,European,0,0,43.3,7,0.86,20
461,461,461,American,1,0,44.4,10,0.87,50
461,461,461,Japanese,0,0,44.4,8,0.87,50
461,461,461,European,0,0,44.4,7,0.87,30
462,462,462,American,1,1,45.300003,10,0.83,110
462,462,462,Japanese,0,1,45.300003,8,0.83,90
462,462,462,European,0,1,45.300003,7,0.83,10
463,463,463,American,1,1,48.8,10,0.87,110
463,463,463,Japanese,0,1,48.8,8,0.87,110
463,463,463,European,0,1,48.8,7,0.87,20
463,463,463,Korean,0,1,48.8,8,0.87,10
464,464,464,American,0,1,44.7,10,0.82,70
464,464,464,Japanese,0,1,44.7,8,0.82,50
464,464,464,European,1,1,44.7,7,0.82,20
464,464,464,Korean,0,1,44.7,8,0.82,10
465,465,465,American,1,1,57.5,10,0.97,30
465,465,465,Japanese,0,1,57.5,8,0.97,10
465,465,465,European,0,1,57.5,7,0.97,40
466,466,466,American,0,1,42.0,10,0.89,50
466,466,466,Japanese,0,1,42.0,8,0.89,30
466,466,466,European,1,1,42.0,7,0.89,30
467,467,467,American,0,1,40.5,10,0.99,30
467,467,467,Japanese,0,1,40.5,8,0.99,30
