"","depvar","icca","occa","income","ich","och","idx.id1","idx.id2","inc.room","inc.cooling","int.cooling","cooling.modes","room.modes"
"552",FALSE,22.82,2.35,70, 8.68,2.20, 79,gcc, 0,70,1,TRUE,FALSE
"553",TRUE,22.82,2.35,70, 9.50,1.41, 79,hpc, 0,70,1,TRUE,FALSE
"554",FALSE, 0.00,0.00,40,19.91,4.57, 80,ec, 0, 0,0,FALSE,FALSE
"555",FALSE,30.16,2.43,40, 7.76,4.57, 80,ecc, 0,40,1,TRUE,FALSE
"556",FALSE, 0.00,0.00,40, 7.95,4.31, 80,er,40, 0,0,FALSE,TRUE
"557",FALSE,30.16,2.43,40, 6.59,4.31, 80,erc,40,40,1,TRUE,TRUE
"558",FALSE, 0.00,0.00,40,29.10,2.20, 80,gc, 0, 0,0,FALSE,FALSE
"559",TRUE,30.16,2.43,40, 7.58,2.20, 80,gcc, 0,40,1,TRUE,FALSE
"560",FALSE,30.16,2.43,40,11.54,1.39, 80,hpc, 0,40,1,TRUE,FALSE
"561",FALSE, 0.00,0.00,30,23.95,4.37, 81,ec, 0, 0,0,FALSE,FALSE
"562",FALSE,30.62,2.04,30, 7.91,4.37, 81,ecc, 0,30,1,TRUE,FALSE
"563",FALSE, 0.00,0.00,30, 6.81,3.61, 81,er,30, 0,0,FALSE,TRUE
"564",FALSE,30.62,2.04,30, 7.16,3.61, 81,erc,30,30,1,TRUE,TRUE
"565",FALSE, 0.00,0.00,30,22.71,1.53, 81,gc, 0, 0,0,FALSE,FALSE
"566",TRUE,30.62,2.04,30, 7.40,1.53, 81,gcc, 0,30,1,TRUE,FALSE
"567",FALSE,30.62,2.04,30, 8.27,1.49, 81,hpc, 0,30,1,TRUE,FALSE
"568",FALSE, 0.00,0.00,70,26.21,4.35, 82,ec, 0, 0,0,FALSE,FALSE
"569",FALSE,24.04,2.66,70, 7.77,4.35, 82,ecc, 0,70,1,TRUE,FALSE
"570",FALSE, 0.00,0.00,70, 6.66,3.13, 82,er,70, 0,0,FALSE,TRUE
"571",FALSE,24.04,2.66,70, 9.40,3.13, 82,erc,70,70,1,TRUE,TRUE
"572",FALSE, 0.00,0.00,70,30.53,2.25, 82,gc, 0, 0,0,FALSE,FALSE
"573",FALSE,24.04,2.66,70, 8.98,2.25, 82,gcc, 0,70,1,TRUE,FALSE
"574",TRUE,24.04,2.66,70,10.96,1.18, 82,hpc, 0,70,1,TRUE,FALSE
"575",FALSE, 0.00,0.00,40,21.55,4.15, 83,ec, 0, 0,0,FALSE,FALSE
"576",FALSE,25.33,2.20,40, 8.66,4.15, 83,ecc, 0,40,1,TRUE,FALSE
"577",FALSE, 0.00,0.00,40, 6.52,4.45, 83,er,40, 0,0,FALSE,TRUE
"578",FALSE,25.33,2.20,40, 9.16,4.45, 83,erc,40,40,1,TRUE,TRUE
"579",FALSE, 0.00,0.00,40,29.12,2.65, 83,gc, 0, 0,0,FALSE,FALSE
"580",TRUE,25.33,2.20,40, 8.25,2.65, 83,gcc, 0,40,1,TRUE,FALSE
"581",FALSE,25.33,2.20,40,12.64,1.79, 83,hpc, 0,40,1,TRUE,FALSE
"582",FALSE, 0.00,0.00,30,31.80,3.25, 84,ec, 0, 0,0,FALSE,FALSE
"583",FALSE,27.50,2.16,30, 9.71,3.25, 84,ecc, 0,30,1,TRUE,FALSE
"584",FALSE, 0.00,0.00,30, 8.10,3.87, 84,er,30, 0,0,FALSE,TRUE
"585",FALSE,27.50,2.16,30, 9.34,3.87, 84,erc,30,30,1,TRUE,TRUE
"586",FALSE, 0.00,0.00,30,31.26,2.22, 84,gc, 0, 0,0,FALSE,FALSE
"587",FALSE,27.50,2.16,30,10.50,2.22, 84,gcc, 0,30,1,TRUE,FALSE
"588",TRUE,27.50,2.16,30,10.31,1.57, 84,hpc, 0,30,1,TRUE,FALSE
"589",FALSE, 0.00,0.00,30,28.60,4.35, 85,ec, 0, 0,0,FALSE,FALSE
"590",FALSE,24.22,2.97,30, 8.93,4.35, 85,ecc, 0,30,1,TRUE,FALSE
"591",FALSE, 0.00,0.00,30, 9.37,4.03, 85,er,30, 0,0,FALSE,TRUE
"592",FALSE,24.22,2.97,30, 5.41,4.03, 85,erc,30,30,1,TRUE,TRUE
"593",FALSE, 0.00,0.00,30,24.78,1.91, 85,gc, 0, 0,0,FALSE,FALSE
"594",TRUE,24.22,2.97,30, 6.70,1.91, 85,gcc, 0,30,1,TRUE,FALSE
"595",FALSE,24.22,2.97,30,10.34,1.39, 85,hpc, 0,30,1,TRUE,FALSE
"596",FALSE, 0.00,0.00,20,22.51,4.29, 86,ec, 0, 0,0,FALSE,FALSE
"597",FALSE,20.33,2.46,20, 6.63,4.29, 86,ecc, 0,20,1,TRUE,FALSE
"598",FALSE, 0.00,0.00,20, 6.14,3.94, 86,er,20, 0,0,FALSE,TRUE
"599",FALSE,20.33,2.46,20, 8.86,3.94, 86,erc,20,20,1,TRUE,TRUE
"600",FALSE, 0.00,0.00,20,25.26,2.70, 86,gc, 0, 0,0,FALSE,FALSE
"601",TRUE,20.33,2.46,20, 9.10,2.70, 86,gcc, 0,20,1,TRUE,FALSE
"602",FALSE,20.33,2.46,20,10.84,1.16, 86,hpc, 0,20,1,TRUE,FALSE
"603",FALSE, 0.00,0.00,70,22.84,4.84, 87,ec, 0, 0,0,FALSE,FALSE
"604",FALSE,24.42,2.46,70, 7.57,4.84, 87,ecc, 0,70,1,TRUE,FALSE
"605",FALSE, 0.00,0.00,70, 5.05,4.00, 87,er,70, 0,0,FALSE,TRUE
"606",FALSE,24.42,2.46,70, 7.87,4.00, 87,erc,70,70,1,TRUE,TRUE
"607",FALSE, 0.00,0.00,70,23.89,2.15, 87,gc, 0, 0,0,FALSE,FALSE
"608",TRUE,24.42,2.46,70, 7.64,2.15, 87,gcc, 0,70,1,TRUE,FALSE
"609",FALSE,24.42,2.46,70, 9.72,1.67, 87,hpc, 0,70,1,TRUE,FALSE
"610",FALSE, 0.00,0.00,50,26.19,4.68, 88,ec, 0, 0,0,FALSE,FALSE
"611",FALSE,19.67,3.09,50, 9.72,4.68, 88,ecc, 0,50,1,TRUE,FALSE
"612",FALSE, 0.00,0.00,50, 7.31,4.42, 88,er,50, 0,0,FALSE,TRUE
"613",FALSE,19.67,3.09,50, 6.86,4.42, 88,erc,50,50,1,TRUE,TRUE
"614",FALSE, 0.00,0.00,50,24.01,2.74, 88,gc, 0, 0,0,FALSE,FALSE
"615",TRUE,19.67,3.09,50, 7.71,2.74, 88,gcc, 0,50,1,TRUE,FALSE
"616",FALSE,19.67,3.09,50,10.21,1.53, 88,hpc, 0,50,1,TRUE,FALSE
"617",FALSE, 0.00,0.00,60,22.17,5.10, 89,ec, 0, 0,0,FALSE,FALSE
"618",FALSE,29.19,2.28,60, 9.91,5.10, 89,ecc, 0,60,1,TRUE,FALSE
"619",FALSE, 0.00,0.00,60, 8.39,3.50, 89,er,60, 0,0,FALSE,TRUE
"620",FALSE,29.19,2.28,60, 8.89,3.50, 89,erc,60,60,1,TRUE,TRUE
"621",FALSE, 0.00,0.00,60,29.12,2.35, 89,gc, 0, 0,0,FALSE,FALSE
"622",TRUE,29.19,2.28,60, 8.16,2.35, 89,gcc, 0,60,1,TRUE,FALSE
"623",FALSE,29.19,2.28,60,12.00,1.82, 89,hpc, 0,60,1,TRUE,FALSE
"624",FALSE, 0.00,0.00,40,25.82,4.49, 90,ec, 0, 0,0,FALSE,FALSE
"625",FALSE,26.22,2.50,40, 9.69,4.49, 90,ecc, 0,40,1,TRUE,FALSE
"626",FALSE, 0.00,0.00,40, 6.80,4.63, 90,er,40, 0,0,FALSE,TRUE
"627",FALSE,26.22,2.50,40, 7.52,4.63, 90,erc,40,40,1,TRUE,TRUE
"628",FALSE, 0.00,0.00,40,29.96,1.67, 90,gc, 0, 0,0,FALSE,FALSE
"629",TRUE,26.22,2.50,40, 8.62,1.67, 90,gcc, 0,40,1,TRUE,FALSE
"630",FALSE,26.22,2.50,40,10.91,1.65, 90,hpc, 0,40,1,TRUE,FALSE
"631",FALSE, 0.00,0.00,40,26.27,3.22, 91,ec, 0, 0,0,FALSE,FALSE
"632",FALSE,31.64,2.05,40, 8.37,3.22, 91,ecc, 0,40,1,TRUE,FALSE
"633",FALSE, 0.00,0.00,40, 9.52,4.35, 91,er,40, 0,0,FALSE,TRUE
"634",FALSE,31.64,2.05,40, 8.94,4.35, 91,erc,40,40,1,TRUE,TRUE
"635",FALSE, 0.00,0.00,40,24.18,2.24, 91,gc, 0, 0,0,FALSE,FALSE
"636",TRUE,31.64,2.05,40, 8.38,2.24, 91,gcc, 0,40,1,TRUE,FALSE
"637",FALSE,31.64,2.05,40,11.37,1.71, 91,hpc, 0,40,1,TRUE,FALSE
"638",FALSE, 0.00,0.00,20,30.56,4.67, 92,ec, 0, 0,0,FALSE,FALSE
"639",FALSE,23.30,2.59,20, 8.32,4.67, 92,ecc, 0,20,1,TRUE,FALSE
"640",FALSE, 0.00,0.00,20, 7.20,5.19, 92,er,20, 0,0,FALSE,TRUE
"641",FALSE,23.30,2.59,20, 8.65,5.19, 92,erc,20,20,1,TRUE,TRUE
"642",FALSE, 0.00,0.00,20,24.07,2.63, 92,gc, 0, 0,0,FALSE,FALSE
"643",TRUE,23.30,2.59,20, 7.14,2.63, 92,gcc, 0,20,1,TRUE,FALSE
"644",FALSE,23.30,2.59,20,12.66,1.47, 92,hpc, 0,20,1,TRUE,FALSE
"645",FALSE, 0.00,0.00,50,26.57,4.59, 93,ec, 0, 0,0,FALSE,FALSE
"646",FALSE,27.60,2.23,50, 8.50,4.59, 93,ecc, 0,50,1,TRUE,FALSE
"647",FALSE, 0.00,0.00,50, 9.14,4.98, 93,er,50, 0,0,FALSE,TRUE
"648",FALSE,27.60,2.23,50, 9.47,4.98, 93,erc,50,50,1,TRUE,TRUE
"649",FALSE, 0.00,0.00,50,27.08,3.09, 93,gc, 0, 0,0,FALSE,FALSE
"650",TRUE,27.60,2.23,50, 7.30,3.09, 93,gcc, 0,50,1,TRUE,FALSE
"651",FALSE,27.60,2.23,50,11.06,1.67, 93,hpc, 0,50,1,TRUE,FALSE
"652",FALSE, 0.00,0.00,70,30.67,4.32, 94,ec, 0, 0,0,FALSE,FALSE
"653",FALSE,24.56,2.18,70, 9.65,4.32, 94,ecc, 0,70,1,TRUE,FALSE
"654",FALSE, 0.00,0.00,70, 7.83,4.23, 94,er,70, 0,0,FALSE,TRUE
"655",FALSE,24.56,2.18,70, 9.68,4.23, 94,erc,70,70,1,TRUE,TRUE
"656",FALSE, 0.00,0.00,70,25.37,2.15, 94,gc, 0, 0,0,FALSE,FALSE
"657",TRUE,24.56,2.18,70, 8.79,2.15, 94,gcc, 0,70,1,TRUE,FALSE
"658",FALSE,24.56,2.18,70,10.47,0.87, 94,hpc, 0,70,1,TRUE,FALSE
"659",FALSE, 0.00,0.00,40,28.10,4.51, 95,ec, 0, 0,0,FALSE,FALSE
"660",FALSE,26.52,2.72,40, 9.22,4.51, 95,ecc, 0,40,1,TRUE,FALSE
"661",FALSE, 0.00,0.00,40, 7.95,4.65, 95,er,40, 0,0,FALSE,TRUE
"662",FALSE,26.52,2.72,40, 8.46,4.65, 95,erc,40,40,1,TRUE,TRUE
"663",FALSE, 0.00,0.00,40,26.13,1.69, 95,gc, 0, 0,0,FALSE,FALSE
"664",TRUE,26.52,2.72,40, 8.38,1.69, 95,gcc, 0,40,1,TRUE,FALSE
"665",FALSE,26.52,2.72,40,12.85,1.46, 95,hpc, 0,40,1,TRUE,FALSE
"666",FALSE, 0.00,0.00,20,28.00,3.97, 96,ec, 0, 0,0,FALSE,FALSE
"667",FALSE,26.94,2.16,20, 8.47,3.97, 96,ecc, 0,20,1,TRUE,FALSE
"668",FALSE, 0.00,0.00,20, 8.66,4.50, 96,er,20, 0,0,FALSE,TRUE
"669",FALSE,26.94,2.16,20, 9.58,4.50, 96,erc,20,20,1,TRUE,TRUE
"670",FALSE, 0.00,0.00,20,26.89,2.66, 96,gc, 0, 0,0,FALSE,FALSE
"671",TRUE,26.94,2.16,20, 8.37,2.66, 96,gcc, 0,20,1,TRUE,FALSE
"672",FALSE,26.94,2.16,20,11.04,1.06, 96,hpc, 0,20,1,TRUE,FALSE
"673",FALSE, 0.00,0.00,20,30.72,4.39, 97,ec, 0, 0,0,FALSE,FALSE
"674",FALSE,26.79,2.60,20, 8.94,4.39, 97,ecc, 0,20,1,TRUE,FALSE
"675",FALSE, 0.00,0.00,20,10.09,4.33, 97,er,20, 0,0,FALSE,TRUE
"676",FALSE,26.79,2.60,20, 7.83,4.33, 97,erc,20,20,1,TRUE,TRUE
"677",FALSE, 0.00,0.00,20,26.99,2.10, 97,gc, 0, 0,0,FALSE,FALSE
"678",TRUE,26.79,2.60,20, 8.44,2.10, 97,gcc, 0,20,1,TRUE,FALSE
"679",FALSE,26.79,2.60,20,10.59,1.38, 97,hpc, 0,20,1,TRUE,FALSE
"680",FALSE, 0.00,0.00,40,24.69,4.84, 98,ec, 0, 0,0,FALSE,FALSE
"681",FALSE,23.97,2.55,40, 9.59,4.84, 98,ecc, 0,40,1,TRUE,FALSE
"682",FALSE, 0.00,0.00,40, 8.38,4.67, 98,er,40, 0,0,FALSE,TRUE
"683",FALSE,23.97,2.55,40, 7.32,4.67, 98,erc,40,40,1,TRUE,TRUE
"684",FALSE, 0.00,0.00,40,26.86,1.89, 98,gc, 0, 0,0,FALSE,FALSE
"685",TRUE,23.97,2.55,40, 6.88,1.89, 98,gcc, 0,40,1,TRUE,FALSE
"686",FALSE,23.97,2.55,40, 8.87,1.53, 98,hpc, 0,40,1,TRUE,FALSE
"687",FALSE, 0.00,0.00,70,21.38,3.45, 99,ec, 0, 0,0,FALSE,FALSE
"688",FALSE,24.49,2.56,70, 4.83,3.45, 99,ecc, 0,70,1,TRUE,FALSE
"689",FALSE, 0.00,0.00,70, 5.94,3.14, 99,er,70, 0,0,FALSE,TRUE
"690",FALSE,24.49,2.56,70, 6.28,3.14, 99,erc,70,70,1,TRUE,TRUE
"691",FALSE, 0.00,0.00,70,20.85,2.28, 99,gc, 0, 0,0,FALSE,FALSE
"692",FALSE,24.49,2.56,70, 7.21,2.28, 99,gcc, 0,70,1,TRUE,FALSE
"693",TRUE,24.49,2.56,70, 8.80,1.07, 99,hpc, 0,70,1,TRUE,FALSE
"694",FALSE, 0.00,0.00,20,27.78,4.00,100,ec, 0, 0,0,FALSE,FALSE
"695",FALSE,24.83,2.40,20, 9.27,4.00,100,ecc, 0,20,1,TRUE,FALSE
"696",TRUE, 0.00,0.00,20, 9.01,3.35,100,er,20, 0,0,FALSE,TRUE
"697",FALSE,24.83,2.40,20, 8.51,3.35,100,erc,20,20,1,TRUE,TRUE
"698",FALSE, 0.00,0.00,20,23.32,2.28,100,gc, 0, 0,0,FALSE,FALSE
"699",FALSE,24.83,2.40,20, 6.88,2.28,100,gcc, 0,20,1,TRUE,FALSE
"700",FALSE,24.83,2.40,20,10.40,1.79,100,hpc, 0,20,1,TRUE,FALSE
"701",FALSE, 0.00,0.00,50,26.27,4.78,101,ec, 0, 0,0,FALSE,FALSE
"702",FALSE,19.38,2.84,50, 9.51,4.78,101,ecc, 0,50,1,TRUE,FALSE
"703",FALSE, 0.00,0.00,50, 6.73,4.42,101,er,50, 0,0,FALSE,TRUE
"704",FALSE,19.38,2.84,50, 9.34,4.42,101,erc,50,50,1,TRUE,TRUE
"705",FALSE, 0.00,0.00,50,25.34,2.61,101,gc, 0, 0,0,FALSE,FALSE
"706",TRUE,19.38,2.84,50, 8.79,2.61,101,gcc, 0,50,1,TRUE,FALSE
"707",FALSE,19.38,2.84,50,11.09,1.75,101,hpc, 0,50,1,TRUE,FALSE
"708",FALSE, 0.00,0.00,40,25.61,3.63,102,ec, 0, 0,0,FALSE,FALSE
"709",FALSE,27.12,2.54,40, 8.43,3.63,102,ecc, 0,40,1,TRUE,FALSE
"710",FALSE, 0.00,0.00,40, 8.83,4.14,102,er,40, 0,0,FALSE,TRUE
"711",FALSE,27.12,2.54,40, 9.99,4.14,102,erc,40,40,1,TRUE,TRUE
"712",FALSE, 0.00,0.00,40,27.42,2.26,102,gc, 0, 0,0,FALSE,FALSE
"713",TRUE,27.12,2.54,40, 7.70,2.26,102,gcc, 0,40,1,TRUE,FALSE
"714",FALSE,27.12,2.54,40, 9.41,1.72,102,hpc, 0,40,1,TRUE,FALSE
"715",FALSE, 0.00,0.00,40,20.66,3.99,103,ec, 0, 0,0,FALSE,FALSE
"716",FALSE,29.61,2.92,40,11.02,3.99,103,ecc, 0,40,1,TRUE,FALSE
"717",FALSE, 0.00,0.00,40, 8.90,3.27,103,er,40, 0,0,FALSE,TRUE
"718",FALSE,29.61,2.92,40, 9.58,3.27,103,erc,40,40,1,TRUE,TRUE
"719",FALSE, 0.00,0.00,40,30.44,2.08,103,gc, 0, 0,0,FALSE,FALSE
"720",TRUE,29.61,2.92,40, 9.94,2.08,103,gcc, 0,40,1,TRUE,FALSE
"721",FALSE,29.61,2.92,40, 9.33,1.54,103,hpc, 0,40,1,TRUE,FALSE
"722",FALSE, 0.00,0.00,40,18.02,3.21,104,ec, 0, 0,0,FALSE,FALSE
"723",FALSE,23.90,2.54,40, 5.95,3.21,104,ecc, 0,40,1,TRUE,FALSE
"724",FALSE, 0.00,0.00,40, 7.25,3.81,104,er,40, 0,0,FALSE,TRUE
"725",FALSE,23.90,2.54,40, 6.17,3.81,104,erc,40,40,1,TRUE,TRUE
"726",FALSE, 0.00,0.00,40,22.65,1.90,104,gc, 0, 0,0,FALSE,FALSE
"727",TRUE,23.90,2.54,40, 7.07,1.90,104,gcc, 0,40,1,TRUE,FALSE
"728",FALSE,23.90,2.54,40, 8.97,1.09,104,hpc, 0,40,1,TRUE,FALSE
"729",FALSE, 0.00,0.00,50,22.23,3.21,105,ec, 0, 0,0,FALSE,FALSE
"730",FALSE,22.41,2.47,50, 7.44,3.21,105,ecc, 0,50,1,TRUE,FALSE
"731",FALSE, 0.00,0.00,50, 8.05,3.85,105,er,50, 0,0,FALSE,TRUE
"732",FALSE,22.41,2.47,50, 7.02,3.85,105,erc,50,50,1,TRUE,TRUE
"733",FALSE, 0.00,0.00,50,27.16,2.64,105,gc, 0, 0,0,FALSE,FALSE
"734",TRUE,22.41,2.47,50, 7.72,2.64,105,gcc, 0,50,1,TRUE,FALSE
"735",FALSE,22.41,2.47,50, 8.87,1.96,105,hpc, 0,50,1,TRUE,FALSE
"736",FALSE, 0.00,0.00,30,28.75,3.67,106,ec, 0, 0,0,FALSE,FALSE
"737",FALSE,20.27,2.54,30, 8.14,3.67,106,ecc, 0,30,1,TRUE,FALSE
"738",FALSE, 0.00,0.00,30, 9.65,3.99,106,er,30, 0,0,FALSE,TRUE
"739",FALSE,20.27,2.54,30, 7.54,3.99,106,erc,30,30,1,TRUE,TRUE
"740",FALSE, 0.00,0.00,30,32.46,2.32,106,gc, 0, 0,0,FALSE,FALSE
"741",TRUE,20.27,2.54,30, 7.01,2.32,106,gcc, 0,30,1,TRUE,FALSE
"742",FALSE,20.27,2.54,30,12.87,1.38,106,hpc, 0,30,1,TRUE,FALSE
"743",FALSE, 0.00,0.00,70,27.95,4.68,107,ec, 0, 0,0,FALSE,FALSE
"744",FALSE,23.41,2.31,70, 7.77,4.68,107,ecc, 0,70,1,TRUE,FALSE
"745",FALSE, 0.00,0.00,70, 9.65,4.33,107,er,70, 0,0,FALSE,TRUE
"746",FALSE,23.41,2.31,70, 7.72,4.33,107,erc,70,70,1,TRUE,TRUE
"747",FALSE, 0.00,0.00,70,25.52,3.09,107,gc, 0, 0,0,FALSE,FALSE
"748",FALSE,23.41,2.31,70, 9.35,3.09,107,gcc, 0,70,1,TRUE,FALSE
"749",TRUE,23.41,2.31,70,10.99,1.71,107,hpc, 0,70,1,TRUE,FALSE
"750",FALSE, 0.00,0.00,50,27.76,3.23,108,ec, 0, 0,0,FALSE,FALSE
"751",FALSE,32.50,1.94,50, 9.13,3.23,108,ecc, 0,50,1,TRUE,FALSE
"752",FALSE, 0.00,0.00,50, 7.11,4.22,108,er,50, 0,0,FALSE,TRUE
"753",FALSE,32.50,1.94,50, 9.24,4.22,108,erc,50,50,1,TRUE,TRUE
"754",FALSE, 0.00,0.00,50,29.52,2.18,108,gc, 0, 0,0,FALSE,FALSE
"755",TRUE,32.50,1.94,50, 8.03,2.18,108,gcc, 0,50,1,TRUE,FALSE
"756",FALSE,32.50,1.94,50,11.82,1.16,108,hpc, 0,50,1,TRUE,FALSE
"757",FALSE, 0.00,0.00,50,23.79,4.34,109,ec, 0, 0,0,FALSE,FALSE
"758",FALSE,24.30,2.50,50, 7.71,4.34,109,ecc, 0,50,1,TRUE,FALSE
"759",FALSE, 0.00,0.00,50, 6.12,4.08,109,er,50, 0,0,FALSE,TRUE
"760",FALSE,24.30,2.50,50, 8.25,4.08,109,erc,50,50,1,TRUE,TRUE
"761",FALSE, 0.00,0.00,50,29.43,2.49,109,gc, 0, 0,0,FALSE,FALSE
"762",TRUE,24.30,2.50,50, 9.24,2.49,109,gcc, 0,50,1,TRUE,FALSE
"763",FALSE,24.30,2.50,50, 9.52,1.88,109,hpc, 0,50,1,TRUE,FALSE
"764",FALSE, 0.00,0.00,70,27.02,4.13,110,ec, 0, 0,0,FALSE,FALSE
"765",FALSE,24.27,2.33,70, 7.85,4.13,110,ecc, 0,70,1,TRUE,FALSE
"766",FALSE, 0.00,0.00,70, 8.01,3.67,110,er,70, 0,0,FALSE,TRUE
"767",FALSE,24.27,2.33,70, 8.85,3.67,110,erc,70,70,1,TRUE,TRUE
"768",FALSE, 0.00,0.00,70,20.61,2.52,110,gc, 0, 0,0,FALSE,FALSE
"769",TRUE,24.27,2.33,70, 8.93,2.52,110,gcc, 0,70,1,TRUE,FALSE
"770",FALSE,24.27,2.33,70, 9.45,1.50,110,hpc, 0,70,1,TRUE,FALSE
"771",FALSE, 0.00,0.00,30,24.48,5.18,111,ec, 0, 0,0,FALSE,FALSE
"772",FALSE,25.91,2.34,30, 8.04,5.18,111,ecc, 0,30,1,TRUE,FALSE
"773",FALSE, 0.00,0.00,30, 7.70,4.18,111,er,30, 0,0,FALSE,TRUE
"774",FALSE,25.91,2.34,30, 6.92,4.18,111,erc,30,30,1,TRUE,TRUE
"775",TRUE, 0.00,0.00,30,20.00,2.45,111,gc, 0, 0,0,FALSE,FALSE
"776",FALSE,25.91,2.34,30, 7.50,2.45,111,gcc, 0,30,1,TRUE,FALSE
"777",FALSE,25.91,2.34,30,10.38,1.73,111,hpc, 0,30,1,TRUE,FALSE
"778",FALSE, 0.00,0.00,30,21.75,5.04,112,ec, 0, 0,0,FALSE,FALSE
"779",FALSE,28.38,2.45,30, 6.02,5.04,112,ecc, 0,30,1,TRUE,FALSE
"780",FALSE, 0.00,0.00,30, 5.17,3.48,112,er,30, 0,0,FALSE,TRUE
"781",FALSE,28.38,2.45,30, 6.85,3.48,112,erc,30,30,1,TRUE,TRUE
"782",FALSE, 0.00,0.00,30,26.11,2.23,112,gc, 0, 0,0,FALSE,FALSE
"783",TRUE,28.38,2.45,30, 5.07,2.23,112,gcc, 0,30,1,TRUE,FALSE
"784",FALSE,28.38,2.45,30, 9.60,1.29,112,hpc, 0,30,1,TRUE,FALSE
"785",FALSE, 0.00,0.00,50,26.55,4.67,113,ec, 0, 0,0,FALSE,FALSE
"786",FALSE,25.38,2.06,50, 6.81,4.67,113,ecc, 0,50,1,TRUE,FALSE
"787",FALSE, 0.00,0.00,50, 9.33,3.90,113,er,50, 0,0,FALSE,TRUE
"788",FALSE,25.38,2.06,50, 8.66,3.90,113,erc,50,50,1,TRUE,TRUE
"789",FALSE, 0.00,0.00,50,30.65,2.43,113,gc, 0, 0,0,FALSE,FALSE
"790",TRUE,25.38,2.06,50, 7.15,2.43,113,gcc, 0,50,1,TRUE,FALSE
"791",FALSE,25.38,2.06,50,13.17,1.44,113,hpc, 0,50,1,TRUE,FALSE
"792",FALSE, 0.00,0.00,70,25.20,4.86,114,ec, 0, 0,0,FALSE,FALSE
"793",FALSE,24.48,2.30,70, 9.92,4.86,114,ecc, 0,70,1,TRUE,FALSE
"794",FALSE, 0.00,0.00,70, 6.59,4.37,114,er,70, 0,0,FALSE,TRUE
"795",FALSE,24.48,2.30,70, 8.22,4.37,114,erc,70,70,1,TRUE,TRUE
"796",FALSE, 0.00,0.00,70,22.96,2.61,114,gc, 0, 0,0,FALSE,FALSE
"797",FALSE,24.48,2.30,70, 8.44,2.61,114,gcc, 0,70,1,TRUE,FALSE
"798",TRUE,24.48,2.30,70, 9.96,1.52,114,hpc, 0,70,1,TRUE,FALSE
"799",FALSE, 0.00,0.00,20,17.83,4.04,115,ec, 0, 0,0,FALSE,FALSE
"800",FALSE,29.43,2.47,20, 6.44,4.04,115,ecc, 0,20,1,TRUE,FALSE
"801",FALSE, 0.00,0.00,20, 6.24,4.20,115,er,20, 0,0,FALSE,TRUE
"802",FALSE,29.43,2.47,20, 6.52,4.20,115,erc,20,20,1,TRUE,TRUE
"803",TRUE, 0.00,0.00,20,21.30,2.60,115,gc, 0, 0,0,FALSE,FALSE
"804",FALSE,29.43,2.47,20, 7.43,2.60,115,gcc, 0,20,1,TRUE,FALSE
"805",FALSE,29.43,2.47,20, 9.17,1.85,115,hpc, 0,20,1,TRUE,FALSE
"806",FALSE, 0.00,0.00,50,19.92,3.60,116,ec, 0, 0,0,FALSE,FALSE
"807",FALSE,28.31,2.37,50, 7.05,3.60,116,ecc, 0,50,1,TRUE,FALSE
"808",FALSE, 0.00,0.00,50, 8.01,3.54,116,er,50, 0,0,FALSE,TRUE
"809",FALSE,28.31,2.37,50, 7.61,3.54,116,erc,50,50,1,TRUE,TRUE
"810",FALSE, 0.00,0.00,50,20.03,2.15,116,gc, 0, 0,0,FALSE,FALSE
"811",TRUE,28.31,2.37,50, 6.68,2.15,116,gcc, 0,50,1,TRUE,FALSE
"812",FALSE,28.31,2.37,50,11.22,1.52,116,hpc, 0,50,1,TRUE,FALSE
"813",FALSE, 0.00,0.00,60,26.37,4.55,117,ec, 0, 0,0,FALSE,FALSE
"814",FALSE,31.09,2.70,60, 8.37,4.55,117,ecc, 0,60,1,TRUE,FALSE
"815",FALSE, 0.00,0.00,60, 7.03,4.15,117,er,60, 0,0,FALSE,TRUE
"816",FALSE,31.09,2.70,60, 8.74,4.15,117,erc,60,60,1,TRUE,TRUE
"817",FALSE, 0.00,0.00,60,30.26,2.41,117,gc, 0, 0,0,FALSE,FALSE
"818",TRUE,31.09,2.70,60, 8.78,2.41,117,gcc, 0,60,1,TRUE,FALSE
"819",FALSE,31.09,2.70,60,10.32,1.90,117,hpc, 0,60,1,TRUE,FALSE
"820",FALSE, 0.00,0.00,70,30.77,4.52,118,ec, 0, 0,0,FALSE,FALSE
"821",FALSE,25.23,2.63,70, 8.45,4.52,118,ecc, 0,70,1,TRUE,FALSE
"822",FALSE, 0.00,0.00,70, 8.45,4.71,118,er,70, 0,0,FALSE,TRUE
"823",FALSE,25.23,2.63,70, 7.37,4.71,118,erc,70,70,1,TRUE,TRUE
"824",FALSE, 0.00,0.00,70,23.60,2.27,118,gc, 0, 0,0,FALSE,FALSE
"825",TRUE,25.23,2.63,70, 6.90,2.27,118,gcc, 0,70,1,TRUE,FALSE
"826",FALSE,25.23,2.63,70,11.47,1.61,118,hpc, 0,70,1,TRUE,FALSE
"827",FALSE, 0.00,0.00,60,27.38,4.32,119,ec, 0, 0,0,FALSE,FALSE
"828",FALSE,22.69,2.52,60, 7.38,4.32,119,ecc, 0,60,1,TRUE,FALSE
"829",FALSE, 0.00,0.00,60, 9.37,3.21,119,er,60, 0,0,FALSE,TRUE
