id,disp.sunshine,disp.keebler,disp.nabisco,disp.private,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,83.99999700000001,92.00000200000001,nabisco
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,109.00000000000001,83.99999700000001,keebler
72.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,129.0,95.99999799999999,keebler
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,109.00000000000001,79.00000200000001,nabisco
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,109.00000000000001,79.00000200000001,nabisco
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,104.0,113.99999999999999,95.99999799999999,nabisco
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99999700000001,99.000001,88.999999,64.999998,nabisco
73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,88.999999,105.0,64.999998,nabisco
73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.999999,99.000001,88.999999,50.0,nabisco
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,105.0,64.999998,nabisco
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,105.0,88.999999,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,88.999999,102.0,88.999999,50.0,nabisco
73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,107.00000999999999,114.99999999999999,64.999998,nabisco
73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,88.999999,114.99999999999999,99.000001,50.0,nabisco
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,114.99999999999999,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,114.99999999999999,99.000001,64.999998,nabisco
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,114.99999999999999,125.0,64.999998,nabisco
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,99.000001,125.0,64.999998,nabisco
73.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,99.000001,125.0,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,97.000003,125.0,109.00000000000001,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,125.0,125.0,64.999998,nabisco
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,112.99999999999999,109.00000000000001,79.00000200000001,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,117.0,129.0,64.999998,nabisco
73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105.0,99.000001,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,99.000001,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,99.000001,99.000001,64.999998,nabisco
73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,99.000001,129.0,64.999998,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.000002,93.000001,69.0,68.000001,nabisco
74.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,88.0,109.00000000000001,68.000001,nabisco
74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,88.0,109.00000000000001,68.000001,nabisco
74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,108.0,109.00000000000001,68.000001,nabisco
74.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,79.00000200000001,108.0,109.00000000000001,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,117.0,119.00001,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,117.0,119.00001,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.0,99.000001,119.00001,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,117.0,94.999999,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,105.0,94.999999,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.00000000000001,117.0,94.999999,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,119.00001,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,79.00000200000001,109.00000000000001,119.00001,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,117.0,119.00001,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.00000000000001,117.0,94.999999,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.00000000000001,117.0,94.999999,68.000001,nabisco
74.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,88.999999,129.0,109.00000000000001,68.000001,keebler
74.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,88.999999,124.0,109.00000000000001,68.000001,nabisco
74.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,109.00000000000001,119.00001,119.00001,68.000001,nabisco
74.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,109.00000000000001,124.0,109.00000000000001,68.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.000001,109.00000000000001,109.00000000000001,68.000001,nabisco
74.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,104.0,109.00000000000001,109.00000000000001,68.000001,nabisco
74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,129.0,93.000001,nabisco
74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,129.0,93.000001,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,109.00000000000001,83.99999700000001,nabisco
74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.999999,121.0,99.000001,86.000001,nabisco
74.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,88.999999,109.00000000000001,129.0,95.99999799999999,nabisco
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.00001,109.00000000000001,129.0,68.000001,nabisco
74.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,119.00001,125.0,88.999999,68.000001,nabisco
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,88.999999,105.0,64.999998,nabisco
75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.999999,99.000001,88.999999,64.999998,nabisco
75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,64.999998,nabisco
75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.999999,102.0,105.0,49.000001,nabisco
75.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,88.999999,102.0,88.999999,50.0,private
75.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,107.00000999999999,114.99999999999999,64.999998,nabisco
75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,114.99999999999999,99.000001,60.000001999999995,nabisco
75.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,79.00000200000001,99.000001,114.99999999999999,60.000001999999995,nabisco
75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,60.000001999999995,nabisco
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,125.0,60.000001999999995,nabisco
75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.000003,125.0,109.00000000000001,60.000001999999995,nabisco
75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,125.0,109.00000000000001,60.000001999999995,nabisco
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,125.0,125.0,60.000001999999995,nabisco
75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
75.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,117.0,129.0,64.999998,nabisco
75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,58.99999700000001,nabisco
75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,129.0,99.000001,58.99999700000001,nabisco
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,129.0,64.999998,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,79.00000200000001,52.999997,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,109.00000000000001,61.000001000000005,nabisco
76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,109.00000000000001,79.00000200000001,61.000001000000005,nabisco
76.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.999999,104.0,88.999999,52.999997,nabisco
76.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,109.00000000000001,119.00001,61.000001000000005,nabisco
76.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,79.00000200000001,99.000001,119.00001,61.000001000000005,nabisco
76.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,79.00000200000001,114.99999999999999,99.000001,52.999997,nabisco
76.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,114.99999999999999,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,97.000003,114.99999999999999,125.0,57.999998,nabisco
76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,109.00000000000001,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,97.000003,114.99999999999999,109.00000000000001,57.999998,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.000003,99.000001,125.0,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109.00000000000001,135.0,111.00000000000001,73.000002,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,129.0,100.0,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,129.0,100.0,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,135.0,129.0,73.000002,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,109.00000000000001,114.99999999999999,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,135.0,129.0,79.00000200000001,nabisco
76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,105.0,129.0,99.000001,52.999997,nabisco
76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,119.00001,125.0,57.999998,nabisco
76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,113.99999999999999,61.000001000000005,nabisco
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,129.0,61.000001000000005,nabisco
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,60.000001999999995,keebler
77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,60.000001999999995,keebler
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,125.0,60.000001999999995,keebler
77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,109.00000000000001,64.999998,private
77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.000003,125.0,109.00000000000001,64.999998,private
77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,99.000001,125.0,64.999998,private
77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,99.000001,125.0,64.999998,private
77.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,97.000003,99.000001,125.0,64.999998,private
77.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,97.000003,109.00000000000001,109.00000000000001,50.0,private
77.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,105.0,125.0,99.000001,50.0,private
77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,117.0,129.0,64.999998,private
77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,58.99999700000001,private
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,99.000001,129.0,58.99999700000001,private
77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,58.99999700000001,private
77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,113.99999999999999,64.999998,private
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,52.999997,nabisco
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,88.0,88.999999,70.99999799999999,sunshine
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,88.999999,99.000001,61.000001000000005,keebler
78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.000001,99.000001,109.00000000000001,79.00000200000001,private
78.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,64.999998,private
78.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,69.0,109.00000000000001,109.00000000000001,61.000001000000005,nabisco
78.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0,109.00000000000001,88.999999,64.999998,private
78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,104.0,99.000001,64.999998,private
78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.999999,109.00000000000001,88.999999,61.000001000000005,nabisco
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,117.0,112.99999999999999,68.000001,nabisco
78.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,109.00000000000001,119.00001,61.000001000000005,nabisco
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,114.99999999999999,99.000001,64.999998,private
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,117.0,115.99999999999999,68.000001,sunshine
78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.000003,109.00000000000001,119.00001,50.0,private
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,119.00001,99.000001,88.999999,private
78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,61.000001000000005,nabisco
78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,61.000001000000005,nabisco
78.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,109.00000000000001,99.000001,94.999999,68.000001,keebler
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,125.0,64.999998,private
78.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,109.00000000000001,64.999998,private
78.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,88.999999,119.00001,119.00001,68.000001,nabisco
78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.000003,99.000001,125.0,61.000001000000005,sunshine
78.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,129.0,109.00000000000001,61.000001000000005,nabisco
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,129.0,125.0,64.999998,private
78.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,103.0,109.00000000000001,109.00000000000001,64.999998,private
78.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,103.0,109.00000000000001,109.00000000000001,50.0,private
78.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,105.0,99.000001,125.0,64.999998,private
78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,52.999997,nabisco
79.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,88.999999,88.999999,99.000001,52.999997,nabisco
79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,88.999999,99.000001,61.000001000000005,nabisco
79.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,88.999999,99.000001,88.999999,52.999997,nabisco
79.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,61.000001000000005,nabisco
79.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0,109.00000000000001,88.999999,61.000001000000005,nabisco
79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.999999,109.00000000000001,119.00001,61.000001000000005,nabisco
79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.000003,109.00000000000001,119.00001,61.000001000000005,nabisco
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,61.000001000000005,nabisco
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,61.000001000000005,nabisco
79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,119.00001,61.000001000000005,nabisco
79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,125.0,109.00000000000001,61.000001000000005,nabisco
79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.000003,99.000001,125.0,61.000001000000005,nabisco
79.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,103.0,109.00000000000001,109.00000000000001,61.000001000000005,nabisco
79.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,61.000001000000005,nabisco
79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,61.000001000000005,nabisco
79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,61.000001000000005,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,99.000001,109.00000000000001,70.99999799999999,nabisco
80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.000001,99.000001,109.00000000000001,70.99999799999999,nabisco
80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,99.000001,70.99999799999999,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,99.000001,70.99999799999999,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,99.000001,70.99999799999999,keebler
80.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.000001,109.00000000000001,109.00000000000001,77.999997,nabisco
80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.000001,109.00000000000001,99.000001,77.999997,nabisco
80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99999700000001,109.00000000000001,88.999999,77.999997,nabisco
80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,88.999999,77.999997,nabisco
80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,105.0,109.00000000000001,77.999997,nabisco
80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,105.0,109.00000000000001,77.999997,nabisco
80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,88.999999,77.999997,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,119.00001,63.999998999999995,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,119.00001,77.999997,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,119.00001,99.000001,70.99999799999999,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,109.00000000000001,119.00001,83.99999700000001,nabisco
80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,129.0,77.999997,nabisco
80.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.00000200000001,121.0,119.00001,63.999998999999995,nabisco
80.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.00000200000001,121.0,119.00001,63.999998999999995,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,121.0,119.00001,63.999998999999995,nabisco
80.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,121.0,109.00000000000001,77.999997,nabisco
80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,109.00000000000001,95.99999799999999,nabisco
80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,129.0,91.00000299999999,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,99.000001,86.000001,nabisco
80.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,114.99999999999999,129.0,95.99999799999999,nabisco
80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,125.0,99.000001,81.999999,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.999999,119.00001,129.0,74.000001,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,129.0,72.000003,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,104.0,99.000001,72.000003,nabisco
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,104.0,129.0,95.99999799999999,nabisco
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,88.0,120.0,70.99999799999999,nabisco
81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,109.00000000000001,109.00000000000001,70.99999799999999,nabisco
81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,99.000001,70.99999799999999,sunshine
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,99.000001,70.99999799999999,nabisco
81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99999700000001,109.00000000000001,88.999999,77.999997,nabisco
81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,105.0,109.00000000000001,77.999997,nabisco
81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,105.0,109.00000000000001,77.999997,nabisco
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,109.00000000000001,88.999999,77.999997,keebler
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,109.00000000000001,88.999999,77.999997,nabisco
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,119.00001,63.999998999999995,nabisco
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,119.00001,99.000001,70.99999799999999,nabisco
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,119.00001,77.999997,nabisco
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,109.00000000000001,119.00001,77.999997,nabisco
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,119.00001,99.000001,77.999997,nabisco
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,119.00001,99.000001,77.999997,nabisco
