chid,alt,id,choice,available,env,post,cm,lnb,age,vcost,kcost
378,10.0,127,True,1.0,deregulated,0.0,0.0,0.0,1.1,1.07768,0.0
378,11.0,127,False,0.0,deregulated,0.0,1.0,0.0,1.1,0.0,0.0
378,12.0,127,False,0.0,deregulated,1.0,1.0,0.0,1.1,0.0,0.0
378,13.0,127,False,0.0,deregulated,1.0,1.0,0.0,1.1,0.0,0.0
378,14.0,127,False,1.0,deregulated,1.0,0.0,0.0,1.1,0.4209572,8.5399
378,15.0,127,False,1.0,deregulated,1.0,0.0,0.0,1.1,0.8777264,2.4346
379,1.0,127,False,0.0,deregulated,0.0,1.0,1.0,0.6,0.0,0.0
379,2.0,127,False,1.0,deregulated,0.0,1.0,0.0,0.6,5.540974,1.5132
379,3.0,127,False,0.0,deregulated,0.0,0.0,1.0,0.6,0.0,0.0
379,4.0,127,False,0.0,deregulated,0.0,0.0,1.0,0.6,0.0,0.0
379,5.0,127,False,0.0,deregulated,0.0,0.0,1.0,0.6,0.0,0.0
379,6.0,127,False,0.0,deregulated,1.0,0.0,1.0,0.6,0.0,0.0
379,7.0,127,True,1.0,deregulated,0.0,0.0,1.0,0.6,3.887889,2.5272
379,8.0,127,False,1.0,deregulated,0.0,1.0,1.0,0.6,3.084619,3.8064
379,9.0,127,False,1.0,deregulated,1.0,1.0,1.0,0.6,2.190672,15.30516
379,10.0,127,False,1.0,deregulated,0.0,0.0,0.0,0.6,6.886894,0.0
379,11.0,127,False,1.0,deregulated,0.0,1.0,0.0,0.6,5.877017,1.2792
379,12.0,127,False,1.0,deregulated,1.0,1.0,0.0,0.6,2.116692,14.22096
379,13.0,127,False,0.0,deregulated,1.0,1.0,0.0,0.6,0.0,0.0
379,14.0,127,False,1.0,deregulated,1.0,0.0,0.0,0.6,2.192244,12.94176
379,15.0,127,False,1.0,deregulated,1.0,0.0,0.0,0.6,5.407028,2.496
380,1.0,127,False,0.0,deregulated,0.0,1.0,1.0,0.6,0.0,0.0
380,2.0,127,False,1.0,deregulated,0.0,1.0,0.0,0.6,4.539663,1.5132
380,3.0,127,False,0.0,deregulated,0.0,0.0,1.0,0.6,0.0,0.0
380,4.0,127,False,0.0,deregulated,0.0,0.0,1.0,0.6,0.0,0.0
380,5.0,127,False,0.0,deregulated,0.0,0.0,1.0,0.6,0.0,0.0
380,6.0,127,False,0.0,deregulated,1.0,0.0,1.0,0.6,0.0,0.0
380,7.0,127,True,1.0,deregulated,0.0,0.0,1.0,0.6,3.273895,2.496
380,8.0,127,False,1.0,deregulated,0.0,1.0,1.0,0.6,2.614865,3.7752
380,9.0,127,False,1.0,deregulated,1.0,1.0,1.0,0.6,1.892593,15.05088
380,10.0,127,False,1.0,deregulated,0.0,0.0,0.0,0.6,5.694077,0.0
380,11.0,127,False,1.0,deregulated,0.0,1.0,0.0,0.6,4.864224,1.2792
380,12.0,127,False,1.0,deregulated,1.0,1.0,0.0,0.6,2.219831,13.08528
380,13.0,127,False,0.0,deregulated,1.0,1.0,0.0,0.6,0.0,0.0
380,14.0,127,False,1.0,deregulated,1.0,0.0,0.0,0.6,1.923584,12.67656
380,15.0,127,False,1.0,deregulated,1.0,0.0,0.0,0.6,4.521307,2.4804
381,1.0,128,False,0.0,deregulated,0.0,1.0,1.0,0.2,0.0,0.0
381,2.0,128,False,1.0,deregulated,0.0,1.0,0.0,0.2,4.499607,1.548
381,3.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.2,0.0,0.0
381,4.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.2,0.0,0.0
381,5.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.2,0.0,0.0
381,6.0,128,False,0.0,deregulated,1.0,0.0,1.0,0.2,0.0,0.0
381,7.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.2,3.580534,2.826
381,8.0,128,False,0.0,deregulated,0.0,1.0,1.0,0.2,3.04598,4.104
381,9.0,128,False,0.0,deregulated,1.0,1.0,1.0,0.2,2.202587,14.8014
381,10.0,128,True,1.0,deregulated,0.0,0.0,0.0,0.2,5.626315,0.0
381,11.0,128,False,1.0,deregulated,0.0,1.0,0.0,0.2,4.922972,1.278
381,12.0,128,False,1.0,deregulated,1.0,1.0,0.0,0.2,2.338317,12.4416
381,13.0,128,False,0.0,deregulated,1.0,1.0,0.0,0.2,0.0,0.0
381,14.0,128,False,1.0,deregulated,1.0,0.0,0.0,0.2,2.427782,11.1636
381,15.0,128,False,1.0,deregulated,1.0,0.0,0.0,0.2,4.522818,2.628
382,1.0,128,False,0.0,deregulated,0.0,1.0,1.0,0.1,0.0,0.0
382,2.0,128,False,1.0,deregulated,0.0,1.0,0.0,0.1,9.315168,1.548
382,3.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.1,0.0,0.0
382,4.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.1,0.0,0.0
382,5.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.1,0.0,0.0
382,6.0,128,False,0.0,deregulated,1.0,0.0,1.0,0.1,0.0,0.0
382,7.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.1,5.664456,2.844
382,8.0,128,False,0.0,deregulated,0.0,1.0,1.0,0.1,4.349546,4.122
382,9.0,128,False,0.0,deregulated,1.0,1.0,1.0,0.1,2.492867,16.9704
382,10.0,128,False,1.0,deregulated,0.0,0.0,0.0,0.1,11.63846,0.0
382,11.0,128,False,1.0,deregulated,0.0,1.0,0.0,0.1,9.974396,1.278
382,12.0,128,False,1.0,deregulated,1.0,1.0,0.0,0.1,3.22946,15.1002
382,13.0,128,False,0.0,deregulated,1.0,1.0,0.0,0.1,0.0,0.0
382,14.0,128,False,1.0,deregulated,1.0,0.0,0.0,0.1,3.459048,13.8222
382,15.0,128,True,1.0,deregulated,1.0,0.0,0.0,0.1,9.223178,2.682
383,1.0,128,False,0.0,deregulated,0.0,1.0,1.0,0.0,0.0,0.0
383,2.0,128,False,1.0,deregulated,0.0,1.0,0.0,0.0,11.58623,1.548
383,3.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.0,0.0,0.0
383,4.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.0,0.0,0.0
383,5.0,128,False,0.0,deregulated,0.0,0.0,1.0,0.0,0.0,0.0
383,6.0,128,False,0.0,deregulated,1.0,0.0,1.0,0.0,0.0,0.0
383,7.0,128,False,1.0,deregulated,0.0,0.0,1.0,0.0,6.232934,2.772
383,8.0,128,False,1.0,deregulated,0.0,1.0,1.0,0.0,5.004795,4.05
383,9.0,128,False,1.0,deregulated,1.0,1.0,1.0,0.0,2.827281,17.082
383,10.0,128,True,1.0,deregulated,0.0,0.0,0.0,0.0,14.39664,0.0
383,11.0,128,False,1.0,deregulated,0.0,1.0,0.0,0.0,12.30472,1.278
383,12.0,128,False,1.0,deregulated,1.0,1.0,0.0,0.0,3.842244,15.3216
383,13.0,128,False,0.0,deregulated,1.0,1.0,0.0,0.0,0.0,0.0
383,14.0,128,False,1.0,deregulated,1.0,0.0,0.0,0.0,4.097192,14.0436
383,15.0,128,False,1.0,deregulated,1.0,0.0,0.0,0.0,11.27664,2.682
384,1.0,128,False,0.0,deregulated,0.0,1.0,1.0,-0.1,0.0,0.0
384,2.0,128,False,1.0,deregulated,0.0,1.0,0.0,-0.1,9.108648,1.548
384,3.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.1,0.0,0.0
384,4.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.1,0.0,0.0
384,5.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.1,0.0,0.0
384,6.0,128,False,0.0,deregulated,1.0,0.0,1.0,-0.1,0.0,0.0
384,7.0,128,False,1.0,deregulated,0.0,0.0,1.0,-0.1,5.498707,2.736
384,8.0,128,True,1.0,deregulated,0.0,1.0,1.0,-0.1,4.2117,4.014
384,9.0,128,False,1.0,deregulated,1.0,1.0,1.0,-0.1,2.42635,16.5096
384,10.0,128,False,1.0,deregulated,0.0,0.0,0.0,-0.1,11.38264,0.0
384,11.0,128,False,1.0,deregulated,0.0,1.0,0.0,-0.1,9.754151,1.278
384,12.0,128,False,1.0,deregulated,1.0,1.0,0.0,-0.1,3.159713,14.7186
384,13.0,128,False,0.0,deregulated,1.0,1.0,0.0,-0.1,0.0,0.0
384,14.0,128,False,1.0,deregulated,1.0,0.0,0.0,-0.1,3.35307,13.4406
384,15.0,128,False,1.0,deregulated,1.0,0.0,0.0,-0.1,9.03075,2.664
385,1.0,128,False,0.0,deregulated,0.0,1.0,1.0,-0.6,0.0,0.0
385,2.0,128,False,1.0,deregulated,0.0,1.0,0.0,-0.6,7.007544,1.71
385,3.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.6,0.0,0.0
385,4.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.6,0.0,0.0
385,5.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.6,0.0,0.0
385,6.0,128,False,0.0,deregulated,1.0,0.0,1.0,-0.6,0.0,0.0
385,7.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.6,5.463494,4.68
385,8.0,128,False,0.0,deregulated,0.0,1.0,1.0,-0.6,4.615285,5.97
385,9.0,128,False,0.0,deregulated,1.0,1.0,1.0,-0.6,3.236739,21.96
385,10.0,128,True,1.0,deregulated,0.0,0.0,0.0,-0.6,8.766862,0.0
385,11.0,128,False,1.0,deregulated,0.0,1.0,0.0,-0.6,7.655647,1.29
385,12.0,128,False,1.0,deregulated,1.0,1.0,0.0,-0.6,3.504731,18.033
385,13.0,128,False,0.0,deregulated,1.0,1.0,0.0,-0.6,0.0,0.0
385,14.0,128,False,1.0,deregulated,1.0,0.0,0.0,-0.6,3.630992,16.743
385,15.0,128,False,1.0,deregulated,1.0,0.0,0.0,-0.6,7.030417,2.73
386,1.0,128,False,0.0,deregulated,0.0,1.0,1.0,-0.8,0.0,0.0
386,2.0,128,False,0.0,deregulated,0.0,1.0,0.0,-0.8,0.0,0.0
386,3.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.8,0.0,0.0
386,4.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.8,0.0,0.0
386,5.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.8,0.0,0.0
386,6.0,128,False,0.0,deregulated,1.0,0.0,1.0,-0.8,0.0,0.0
386,7.0,128,False,0.0,deregulated,0.0,0.0,1.0,-0.8,0.0,0.0
386,8.0,128,False,0.0,deregulated,0.0,1.0,1.0,-0.8,9.908529,11.94
386,9.0,128,False,0.0,deregulated,1.0,1.0,1.0,-0.8,6.856228,41.124
386,10.0,128,False,1.0,deregulated,0.0,0.0,0.0,-0.8,18.58101,0.0
386,11.0,128,False,1.0,deregulated,0.0,1.0,0.0,-0.8,16.24037,1.38
386,12.0,128,False,1.0,deregulated,1.0,1.0,0.0,-0.8,7.356219,32.028
386,13.0,128,False,0.0,deregulated,1.0,1.0,0.0,-0.8,0.0,0.0
386,14.0,128,False,1.0,deregulated,1.0,0.0,0.0,-0.8,7.812023,30.648
386,15.0,128,True,1.0,deregulated,1.0,0.0,0.0,-0.8,15.38051,3.24
387,1.0,128,False,0.0,deregulated,0.0,1.0,1.0,-1.0,0.0,0.0
387,2.0,128,False,0.0,deregulated,0.0,1.0,0.0,-1.0,0.0,0.0
387,3.0,128,False,0.0,deregulated,0.0,0.0,1.0,-1.0,0.0,0.0
387,4.0,128,False,0.0,deregulated,0.0,0.0,1.0,-1.0,0.0,0.0
387,5.0,128,False,0.0,deregulated,0.0,0.0,1.0,-1.0,0.0,0.0
387,6.0,128,False,0.0,deregulated,1.0,0.0,1.0,-1.0,0.0,0.0
387,7.0,128,False,0.0,deregulated,0.0,0.0,1.0,-1.0,0.0,0.0
387,8.0,128,False,0.0,deregulated,0.0,1.0,1.0,-1.0,0.0,0.0
387,9.0,128,False,0.0,deregulated,1.0,1.0,1.0,-1.0,0.0,0.0
387,10.0,128,False,1.0,deregulated,0.0,0.0,0.0,-1.0,44.83027,0.0
387,11.0,128,False,1.0,deregulated,0.0,1.0,0.0,-1.0,36.49654,1.38
387,12.0,128,False,0.0,deregulated,1.0,1.0,0.0,-1.0,0.0,0.0
387,13.0,128,False,0.0,deregulated,1.0,1.0,0.0,-1.0,0.0,0.0
387,14.0,128,False,1.0,deregulated,1.0,0.0,0.0,-1.0,12.4471,40.368
387,15.0,128,True,1.0,deregulated,1.0,0.0,0.0,-1.0,36.78729,3.42
388,1.0,129,False,0.0,regulated,0.0,1.0,1.0,0.8,0.0,0.0
388,2.0,129,False,1.0,regulated,0.0,1.0,0.0,0.8,5.949327,1.539
388,3.0,129,False,0.0,regulated,0.0,0.0,1.0,0.8,0.0,0.0
388,4.0,129,False,0.0,regulated,0.0,0.0,1.0,0.8,0.0,0.0
388,5.0,129,False,0.0,regulated,0.0,0.0,1.0,0.8,0.0,0.0
388,6.0,129,False,0.0,regulated,1.0,0.0,1.0,0.8,0.0,0.0
388,7.0,129,False,1.0,regulated,0.0,0.0,1.0,0.8,3.602395,2.755
388,8.0,129,False,1.0,regulated,0.0,1.0,1.0,0.8,2.709341,4.028
388,9.0,129,False,1.0,regulated,1.0,1.0,1.0,0.8,1.646265,18.1374
388,10.0,129,False,1.0,regulated,0.0,0.0,0.0,0.8,7.466966,0.0
388,11.0,129,True,1.0,regulated,0.0,1.0,0.0,0.8,6.349903,1.273
388,12.0,129,False,1.0,regulated,1.0,1.0,0.0,0.8,2.15669,16.4844
388,13.0,129,False,0.0,regulated,1.0,1.0,0.0,0.8,0.0,0.0
388,14.0,129,False,1.0,regulated,1.0,0.0,0.0,0.8,2.350612,15.2114
388,15.0,129,False,1.0,regulated,1.0,0.0,0.0,0.8,5.916853,2.546
389,1.0,129,False,0.0,regulated,0.0,1.0,1.0,0.7,0.0,0.0
389,2.0,129,False,1.0,regulated,0.0,1.0,0.0,0.7,5.762795,1.539
389,3.0,129,False,0.0,regulated,0.0,0.0,1.0,0.7,0.0,0.0
389,4.0,129,False,0.0,regulated,0.0,0.0,1.0,0.7,0.0,0.0
389,5.0,129,False,0.0,regulated,0.0,0.0,1.0,0.7,0.0,0.0
389,6.0,129,False,0.0,regulated,1.0,0.0,1.0,0.7,0.0,0.0
389,7.0,129,False,1.0,regulated,0.0,0.0,1.0,0.7,3.470499,2.717
389,8.0,129,False,1.0,regulated,0.0,1.0,1.0,0.7,2.618622,3.99
389,9.0,129,False,1.0,regulated,1.0,1.0,1.0,0.7,1.596067,17.9056
389,10.0,129,False,1.0,regulated,0.0,0.0,0.0,0.7,7.138957,0.0
389,11.0,129,True,1.0,regulated,0.0,1.0,0.0,0.7,6.07291,1.273
389,12.0,129,False,1.0,regulated,1.0,1.0,0.0,0.7,2.077305,16.2735
389,13.0,129,False,0.0,regulated,1.0,1.0,0.0,0.7,0.0,0.0
389,14.0,129,False,1.0,regulated,1.0,0.0,0.0,0.7,2.197786,15.0005
389,15.0,129,False,1.0,regulated,1.0,0.0,0.0,0.7,5.64837,2.546
390,1.0,129,False,0.0,regulated,0.0,1.0,1.0,0.4,0.0,0.0
390,2.0,129,False,0.0,regulated,0.0,1.0,0.0,0.4,0.0,0.0
390,3.0,129,False,0.0,regulated,0.0,0.0,1.0,0.4,0.0,0.0
390,4.0,129,False,0.0,regulated,0.0,0.0,1.0,0.4,0.0,0.0
390,5.0,129,False,0.0,regulated,0.0,0.0,1.0,0.4,0.0,0.0
390,6.0,129,False,0.0,regulated,1.0,0.0,1.0,0.4,0.0,0.0
390,7.0,129,False,0.0,regulated,0.0,0.0,1.0,0.4,0.0,0.0
390,8.0,129,False,0.0,regulated,0.0,1.0,1.0,0.4,0.0,0.0
390,9.0,129,False,0.0,regulated,1.0,1.0,1.0,0.4,0.0,0.0
390,10.0,129,False,1.0,regulated,0.0,0.0,0.0,0.4,9.877274,0.0
390,11.0,129,True,1.0,regulated,0.0,1.0,0.0,0.4,5.035066,1.3735
390,12.0,129,False,1.0,regulated,1.0,1.0,0.0,0.4,2.487203,16.27085
390,13.0,129,False,1.0,regulated,1.0,1.0,0.0,0.4,4.14497,3.977
390,14.0,129,False,1.0,regulated,1.0,0.0,0.0,0.4,2.926733,16.08225
390,15.0,129,False,0.0,regulated,1.0,0.0,0.0,0.4,0.0,0.0
391,1.0,129,False,0.0,regulated,0.0,1.0,1.0,0.3,0.0,0.0
391,2.0,129,False,0.0,regulated,0.0,1.0,0.0,0.3,0.0,0.0
391,3.0,129,False,0.0,regulated,0.0,0.0,1.0,0.3,0.0,0.0
391,4.0,129,False,0.0,regulated,0.0,0.0,1.0,0.3,0.0,0.0
391,5.0,129,False,0.0,regulated,0.0,0.0,1.0,0.3,0.0,0.0
391,6.0,129,False,0.0,regulated,1.0,0.0,1.0,0.3,0.0,0.0
391,7.0,129,False,0.0,regulated,0.0,0.0,1.0,0.3,0.0,0.0
391,8.0,129,False,0.0,regulated,0.0,1.0,1.0,0.3,0.0,0.0
391,9.0,129,False,0.0,regulated,1.0,1.0,1.0,0.3,0.0,0.0
391,10.0,129,False,1.0,regulated,0.0,0.0,0.0,0.3,8.785365,0.0
391,11.0,129,True,1.0,regulated,0.0,1.0,0.0,0.3,4.481207,1.3735
391,12.0,129,False,1.0,regulated,1.0,1.0,0.0,0.3,2.240989,15.9449
391,13.0,129,False,1.0,regulated,1.0,1.0,0.0,0.3,3.720288,3.977
391,14.0,129,False,1.0,regulated,1.0,0.0,0.0,0.3,2.641173,15.7235
391,15.0,129,False,0.0,regulated,1.0,0.0,0.0,0.3,0.0,0.0
392,1.0,129,False,0.0,regulated,0.0,1.0,1.0,-0.7,0.0,0.0
392,2.0,129,False,0.0,regulated,0.0,1.0,0.0,-0.7,0.0,0.0
392,3.0,129,False,0.0,regulated,0.0,0.0,1.0,-0.7,0.0,0.0
392,4.0,129,False,0.0,regulated,0.0,0.0,1.0,-0.7,0.0,0.0
392,5.0,129,False,0.0,regulated,0.0,0.0,1.0,-0.7,0.0,0.0
392,6.0,129,False,0.0,regulated,1.0,0.0,1.0,-0.7,0.0,0.0
392,7.0,129,False,0.0,regulated,0.0,0.0,1.0,-0.7,0.0,0.0
392,8.0,129,False,0.0,regulated,0.0,1.0,1.0,-0.7,0.0,0.0
392,9.0,129,False,0.0,regulated,1.0,1.0,1.0,-0.7,0.0,0.0
392,10.0,129,False,1.0,regulated,0.0,0.0,0.0,-0.7,22.32332,0.0
392,11.0,129,False,1.0,regulated,0.0,1.0,0.0,-0.7,18.21633,1.38
392,12.0,129,False,0.0,regulated,1.0,1.0,0.0,-0.7,0.0,0.0
392,13.0,129,False,0.0,regulated,1.0,1.0,0.0,-0.7,0.0,0.0
392,14.0,129,True,1.0,regulated,1.0,0.0,0.0,-0.7,6.589562,30.33125
392,15.0,129,False,1.0,regulated,1.0,0.0,0.0,-0.7,18.32691,3.1625
393,1.0,130,False,0.0,regulated,0.0,1.0,1.0,0.6,0.0,0.0
393,2.0,130,False,1.0,regulated,0.0,1.0,0.0,0.6,8.575895,1.5688
393,3.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
393,4.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
393,5.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
393,6.0,130,False,0.0,regulated,1.0,0.0,1.0,0.6,0.0,0.0
393,7.0,130,False,1.0,regulated,0.0,0.0,1.0,0.6,5.552876,2.9256
393,8.0,130,False,1.0,regulated,0.0,1.0,1.0,0.6,4.341086,4.1976
393,9.0,130,False,1.0,regulated,1.0,1.0,1.0,0.6,2.95473,16.45756
393,10.0,130,False,1.0,regulated,0.0,0.0,0.0,0.6,10.65533,0.0
393,11.0,130,False,0.0,regulated,0.0,1.0,0.0,0.6,9.12388,1.272
393,12.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,3.023182,15.14104
393,13.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,0.0,0.0
393,14.0,130,True,1.0,regulated,1.0,0.0,0.0,0.6,3.162194,13.86904
393,15.0,130,False,1.0,regulated,1.0,0.0,0.0,0.6,8.457242,2.5864
394,1.0,130,False,0.0,regulated,0.0,1.0,1.0,0.6,0.0,0.0
394,2.0,130,False,1.0,regulated,0.0,1.0,0.0,0.6,8.117957,1.5504
394,3.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
394,4.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
394,5.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
394,6.0,130,False,0.0,regulated,1.0,0.0,1.0,0.6,0.0,0.0
394,7.0,130,False,1.0,regulated,0.0,0.0,1.0,0.6,5.257808,2.7948
394,8.0,130,False,1.0,regulated,0.0,1.0,1.0,0.6,4.112044,4.08
394,9.0,130,False,1.0,regulated,1.0,1.0,1.0,0.6,2.795754,15.82632
394,10.0,130,False,1.0,regulated,0.0,0.0,0.0,0.6,10.08932,0.0
394,11.0,130,False,0.0,regulated,0.0,1.0,0.0,0.6,8.640881,1.2852
394,12.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,2.862086,14.5656
394,13.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,0.0,0.0
394,14.0,130,True,1.0,regulated,1.0,0.0,0.0,0.6,2.991408,13.2804
394,15.0,130,False,1.0,regulated,1.0,0.0,0.0,0.6,8.002478,2.5704
395,1.0,130,False,0.0,regulated,0.0,1.0,1.0,0.6,0.0,0.0
395,2.0,130,False,1.0,regulated,0.0,1.0,0.0,0.6,8.246589,1.558
395,3.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
395,4.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
395,5.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
395,6.0,130,False,0.0,regulated,1.0,0.0,1.0,0.6,0.0,0.0
395,7.0,130,False,1.0,regulated,0.0,0.0,1.0,0.6,5.346753,2.788
395,8.0,130,False,1.0,regulated,0.0,1.0,1.0,0.6,4.181638,4.059
395,9.0,130,False,1.0,regulated,1.0,1.0,1.0,0.6,2.836512,15.78295
395,10.0,130,False,1.0,regulated,0.0,0.0,0.0,0.6,10.26788,0.0
395,11.0,130,False,0.0,regulated,0.0,1.0,0.0,0.6,8.794729,1.271
395,12.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,2.906686,14.5263
395,13.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,0.0,0.0
395,14.0,130,True,1.0,regulated,1.0,0.0,0.0,0.6,3.03364,13.2553
395,15.0,130,False,1.0,regulated,1.0,0.0,0.0,0.6,8.131391,2.5625
396,1.0,130,False,0.0,regulated,0.0,1.0,1.0,0.6,0.0,0.0
396,2.0,130,False,1.0,regulated,0.0,1.0,0.0,0.6,8.371803,1.5678
396,3.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
396,4.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
396,5.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
396,6.0,130,False,0.0,regulated,1.0,0.0,1.0,0.6,0.0,0.0
396,7.0,130,False,1.0,regulated,0.0,0.0,1.0,0.6,5.430977,2.7336
396,8.0,130,False,1.0,regulated,0.0,1.0,1.0,0.6,4.246849,4.02
396,9.0,130,False,1.0,regulated,1.0,1.0,1.0,0.6,2.880861,15.54936
396,10.0,130,False,1.0,regulated,0.0,0.0,0.0,0.6,10.43466,0.0
396,11.0,130,False,0.0,regulated,0.0,1.0,0.0,0.6,8.937488,1.2864
396,12.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,2.946891,14.31924
396,13.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,0.0,0.0
396,14.0,130,True,1.0,regulated,1.0,0.0,0.0,0.6,3.073852,13.03284
396,15.0,130,False,1.0,regulated,1.0,0.0,0.0,0.6,8.255009,2.5728
397,1.0,130,False,0.0,regulated,0.0,1.0,1.0,0.6,0.0,0.0
397,2.0,130,False,1.0,regulated,0.0,1.0,0.0,0.6,8.592051,1.5678
397,3.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
397,4.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
397,5.0,130,False,0.0,regulated,0.0,0.0,1.0,0.6,0.0,0.0
397,6.0,130,False,0.0,regulated,1.0,0.0,1.0,0.6,0.0,0.0
397,7.0,130,False,1.0,regulated,0.0,0.0,1.0,0.6,5.567519,2.7939
397,8.0,130,False,1.0,regulated,0.0,1.0,1.0,0.6,4.35107,4.0803
397,9.0,130,False,1.0,regulated,1.0,1.0,1.0,0.6,2.959051,15.80262
397,10.0,130,False,1.0,regulated,0.0,0.0,0.0,0.6,10.69093,0.0
397,11.0,130,False,0.0,regulated,0.0,1.0,0.0,0.6,9.153754,1.2864
397,12.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,3.028951,14.53833
397,13.0,130,False,0.0,regulated,1.0,1.0,0.0,0.6,0.0,0.0
397,14.0,130,True,1.0,regulated,1.0,0.0,0.0,0.6,3.165986,13.25193
397,15.0,130,False,1.0,regulated,1.0,0.0,0.0,0.6,8.472551,2.5728
398,1.0,131,False,0.0,deregulated,0.0,1.0,1.0,0.2,0.0,0.0
398,2.0,131,False,1.0,deregulated,0.0,1.0,0.0,0.2,3.284641,2.332205
398,3.0,131,False,0.0,deregulated,0.0,0.0,1.0,0.2,0.0,0.0
398,4.0,131,False,0.0,deregulated,0.0,0.0,1.0,0.2,0.0,0.0
398,5.0,131,False,0.0,deregulated,0.0,0.0,1.0,0.2,0.0,0.0
398,6.0,131,False,0.0,deregulated,1.0,0.0,1.0,0.2,0.0,0.0
398,7.0,131,False,0.0,deregulated,0.0,0.0,1.0,0.2,0.0,0.0
398,8.0,131,False,0.0,deregulated,0.0,1.0,1.0,0.2,0.0,0.0
398,9.0,131,False,0.0,deregulated,1.0,1.0,1.0,0.2,0.0,0.0
398,10.0,131,True,1.0,deregulated,0.0,0.0,0.0,0.2,5.035231,0.0
398,11.0,131,False,0.0,deregulated,0.0,1.0,0.0,0.2,0.0,0.0
398,12.0,131,False,0.0,deregulated,1.0,1.0,0.0,0.2,0.0,0.0
398,13.0,131,False,0.0,deregulated,1.0,1.0,0.0,0.2,0.0,0.0
398,14.0,131,False,1.0,deregulated,1.0,0.0,0.0,0.2,1.557005,9.53028
398,15.0,131,False,1.0,deregulated,1.0,0.0,0.0,0.2,4.024444,2.5806
399,1.0,131,False,0.0,deregulated,0.0,1.0,1.0,-0.2,0.0,0.0
399,2.0,131,False,1.0,deregulated,0.0,1.0,0.0,-0.2,5.13862,1.1502
399,3.0,131,False,0.0,deregulated,0.0,0.0,1.0,-0.2,0.0,0.0
399,4.0,131,False,0.0,deregulated,0.0,0.0,1.0,-0.2,0.0,0.0
399,5.0,131,False,0.0,deregulated,0.0,0.0,1.0,-0.2,0.0,0.0
399,6.0,131,False,0.0,deregulated,1.0,0.0,1.0,-0.2,0.0,0.0
399,7.0,131,False,1.0,deregulated,0.0,0.0,1.0,-0.2,3.212536,2.1726
399,8.0,131,True,1.0,deregulated,0.0,1.0,1.0,-0.2,2.379219,3.4506
399,9.0,131,False,1.0,deregulated,1.0,1.0,1.0,-0.2,1.623775,12.4179
399,10.0,131,False,1.0,deregulated,0.0,0.0,0.0,-0.2,6.436207,0.0
399,11.0,131,False,1.0,deregulated,0.0,1.0,0.0,-0.2,4.508735,1.278
399,12.0,131,False,1.0,deregulated,1.0,1.0,0.0,-0.2,1.568753,11.37846
399,13.0,131,False,0.0,deregulated,1.0,1.0,0.0,-0.2,0.0,0.0
399,14.0,131,False,1.0,deregulated,1.0,0.0,0.0,-0.2,1.928351,10.10046
